onset,duration,sample,value,subject,dataset,source_file
870.109,1.0,870109,S 65,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
875.207,1.0,875207,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
883.34,1.0,883340,S130,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
889.236,1.0,889236,S230,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
889.237,1.0,889237,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
898.183,1.0,898183,S 35,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
904.497,1.0,904497,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
912.344,1.0,912344,S 64,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
918.376,1.0,918376,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
927.256,1.0,927256,S 33,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
933.704,1.0,933704,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
941.817,1.0,941817,S 66,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
947.866,1.0,947866,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
956.262,1.0,956262,S 35,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
962.86,1.0,962860,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
970.291,1.0,970291,S 66,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
974.59,1.0,974590,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
983.52,1.0,983520,S 35,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
988.618,1.0,988618,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
996.765,1.0,996765,S 12,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1002.314,1.0,1002314,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1011.16,1.0,1011160,S 35,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1018.541,1.0,1018541,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1029.229,1.0,1029229,S129,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1035.152,1.0,1035152,S229,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1035.153,1.0,1035153,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1043.116,1.0,1043116,S 66,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1047.314,1.0,1047314,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1055.706,1.0,1055706,S129,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1060.41,1.0,1060410,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1068.057,1.0,1068057,S 64,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1072.922,1.0,1072922,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1081.486,1.0,1081486,S131,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1086.984,1.0,1086984,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1093.948,1.0,1093948,S 66,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1099.196,1.0,1099196,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1107.293,1.0,1107293,S 12,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1111.558,1.0,1111558,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1121.072,1.0,1121072,S 65,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1126.57,1.0,1126570,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1135.167,1.0,1135167,S 12,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1140.332,1.0,1140332,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1148.497,1.0,1148497,S128,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1153.944,1.0,1153944,S228,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1153.945,1.0,1153945,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1162.84,1.0,1162840,S 65,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1167.456,1.0,1167456,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1175.719,1.0,1175719,S  8,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1181.485,1.0,1181485,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1188.831,1.0,1188831,S 65,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1194.03,1.0,1194030,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1201.494,1.0,1201494,S  8,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1205.642,1.0,1205642,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1213.767,1.0,1213767,S130,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1219.621,1.0,1219621,S230,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1219.622,1.0,1219622,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1229.034,1.0,1229034,S 16,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1234.149,1.0,1234149,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1242.58,1.0,1242580,S 65,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1248.244,1.0,1248244,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1255.723,1.0,1255723,S128,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1260.757,1.0,1260757,S228,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1260.758,1.0,1260758,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1269.954,1.0,1269954,S 20,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1274.168,1.0,1274168,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1282.265,1.0,1282265,S130,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1286.598,1.0,1286598,S230,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1286.599,1.0,1286599,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1295.578,1.0,1295578,S 65,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1301.092,1.0,1301092,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1311.834,1.0,1311834,S131,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1316.854,1.0,1316854,S231,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1316.855,1.0,1316855,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1324.718,1.0,1324718,S 64,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
1330.432,1.0,1330432,S100,sub-075,ds005293,ds005293/sub-075/ses-3/eeg/sub-075_ses-3_task-95ByBP_events.tsv
0.0,,0,boundary,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
49.106,1.0,49106,S 34,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
55.37,1.0,55370,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
62.651,1.0,62651,S 12,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
67.416,1.0,67416,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
76.096,1.0,76096,S 34,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
83.727,1.0,83727,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
91.158,1.0,91158,S 65,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
97.072,1.0,97072,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
105.853,1.0,105853,S 32,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
118.648,1.0,118648,S 32,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
132.577,1.0,132577,S 32,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
236.659,1.0,236659,S 32,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
249.554,1.0,249554,S 32,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
255.453,1.0,255453,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
263.253,1.0,263253,S131,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
269.064,1.0,269064,S231,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
269.065,1.0,269065,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
278.144,1.0,278144,S  8,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
283.726,1.0,283726,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
291.64,1.0,291640,S 32,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
306.984,1.0,306984,S 32,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
340.915,1.0,340915,S  4,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
404.926,1.0,404926,S 32,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
418.871,1.0,418871,S 32,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
426.419,1.0,426419,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
434.799,1.0,434799,S 34,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
440.714,1.0,440714,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
447.644,1.0,447644,S129,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
452.943,1.0,452943,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
461.007,1.0,461007,S 35,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
467.321,1.0,467321,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
477.181,1.0,477181,S128,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
482.666,1.0,482666,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
489.98,1.0,489980,S 67,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
494.378,1.0,494378,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
503.042,1.0,503042,S 32,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
517.837,1.0,517837,S 32,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
948.077,1.0,948077,S 32,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
961.639,1.0,961639,S 32,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
977.117,1.0,977117,S 32,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1074.592,1.0,1074592,S 32,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1080.89,1.0,1080890,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1089.354,1.0,1089354,S 32,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1095.318,1.0,1095318,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1104.611,1.0,1104611,S129,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1109.88,1.0,1109880,S229,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1109.881,1.0,1109881,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1117.461,1.0,1117461,S 67,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1121.843,1.0,1121843,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1130.323,1.0,1130323,S 32,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1144.685,1.0,1144685,S 32,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1152.432,1.0,1152432,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1162.688,1.0,1162688,S131,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1168.16,1.0,1168160,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1176.174,1.0,1176174,S 33,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1186.803,1.0,1186803,S 33,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1194.634,1.0,1194634,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1202.365,1.0,1202365,S129,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1206.896,1.0,1206896,S229,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1206.897,1.0,1206897,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1215.71,1.0,1215710,S 20,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1221.758,1.0,1221758,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1230.155,1.0,1230155,S 33,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1327.058,1.0,1327058,S 33,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1341.203,1.0,1341203,S 33,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1569.042,1.0,1569042,S 33,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1583.037,1.0,1583037,S 33,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1596.249,1.0,1596249,S 33,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1738.133,1.0,1738133,S 33,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1744.414,1.0,1744414,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1752.145,1.0,1752145,S 32,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1765.84,1.0,1765840,S 32,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1775.07,1.0,1775070,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1783.134,1.0,1783134,S 64,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1787.632,1.0,1787632,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1794.525,1.0,1794525,S128,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1799.545,1.0,1799545,S228,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1799.546,1.0,1799546,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1809.724,1.0,1809724,S 34,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1815.872,1.0,1815872,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1823.603,1.0,1823603,S 20,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1828.452,1.0,1828452,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1837.515,1.0,1837515,S 33,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1843.846,1.0,1843846,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1852.526,1.0,1852526,S 16,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1858.042,1.0,1858042,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1870.774,1.0,1870774,S130,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1875.719,1.0,1875719,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1883.482,1.0,1883482,S 65,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1889.514,1.0,1889514,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1897.844,1.0,1897844,S 12,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1903.609,1.0,1903609,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1911.531,1.0,1911531,S129,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1916.305,1.0,1916305,S229,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1916.306,1.0,1916306,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1925.036,1.0,1925036,S 64,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1930.449,1.0,1930449,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1937.513,1.0,1937513,S 16,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1943.562,1.0,1943562,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1950.839,1.0,1950839,S130,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1955.707,1.0,1955707,S230,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1955.708,1.0,1955708,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1964.471,1.0,1964471,S 67,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1970.485,1.0,1970485,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1979.282,1.0,1979282,S 64,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1984.498,1.0,1984498,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1992.683,1.0,1992683,S131,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
1996.843,1.0,1996843,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
2006.156,1.0,2006156,S 16,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
2011.937,1.0,2011937,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
2019.325,1.0,2019325,S130,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
2024.566,1.0,2024566,S230,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
2024.567,1.0,2024567,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
2032.614,1.0,2032614,S 67,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
2038.079,1.0,2038079,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
2046.444,1.0,2046444,S130,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
2051.957,1.0,2051957,S230,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
2051.958,1.0,2051958,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
2060.421,1.0,2060421,S  8,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
2065.285,1.0,2065285,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
2073.899,1.0,2073899,S129,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
2079.648,1.0,2079648,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
2086.561,1.0,2086561,S 67,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
2091.41,1.0,2091410,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
2099.207,1.0,2099207,S 20,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
2104.872,1.0,2104872,S100,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
2111.921,1.0,2111921,S130,sub-075,ds005293,ds005293/sub-075/ses-4/eeg/sub-075_ses-4_task-95ByBP_events.tsv
