source_row,dataset,subject,epoch,rating,laser_power,cluster,component_1,component_2
20730,ds005280,sub-042,22,5.0,3.5,2,14.630908,-35.275276
20731,ds005280,sub-042,23,6.0,3.5,3,-10.536624,7.53849
20732,ds005280,sub-042,24,8.0,3.5,2,4.051086,-54.692055
20733,ds005280,sub-043,0,6.0,3.0,2,8.846132,-13.842972
20734,ds005280,sub-043,1,8.0,3.5,0,46.340908,36.1209
20735,ds005280,sub-043,2,6.0,3.5,2,1.5073061,-29.609798
20736,ds005280,sub-043,3,7.0,3.5,2,29.375277,-47.02629
20737,ds005280,sub-043,4,7.0,3.0,2,15.1324,-52.564198
20738,ds005280,sub-043,5,0.0,3.0,1,-24.745316,-12.957241
20739,ds005280,sub-043,6,6.0,3.0,2,34.9612,-42.176838
20740,ds005280,sub-043,7,4.0,3.0,0,56.371857,-36.530373
20741,ds005280,sub-043,8,5.0,3.5,1,-36.403114,21.050488
20742,ds005280,sub-043,9,4.0,3.0,1,-24.642006,-7.0179753
20743,ds005280,sub-043,10,5.0,3.5,3,10.466135,8.671268
20744,ds005280,sub-043,11,4.0,3.0,2,5.7773294,-26.816326
20745,ds005280,sub-043,12,6.0,3.5,0,34.384228,-17.298557
20746,ds005280,sub-043,13,7.0,3.0,2,5.69332,-34.993668
20747,ds005280,sub-043,14,5.0,3.0,2,4.694764,-34.864693
20748,ds005280,sub-043,15,6.0,3.5,0,45.33914,34.64857
20749,ds005280,sub-043,16,2.0,3.5,2,-7.067627,-17.311693
20750,ds005280,sub-043,17,4.0,3.0,2,-3.7905843,-17.242653
20751,ds005280,sub-043,18,7.0,3.5,0,43.603466,32.37312
20752,ds005280,sub-043,19,4.0,3.0,3,-19.528395,34.84981
20753,ds005280,sub-043,20,5.0,3.0,1,-32.16045,-10.879498
20754,ds005280,sub-043,21,6.0,3.0,2,17.9598,-48.227562
20755,ds005280,sub-043,22,4.0,3.0,3,26.772799,21.655947
20756,ds005280,sub-043,23,5.0,3.5,3,13.689179,13.457025
20757,ds005280,sub-043,24,7.0,3.5,2,7.4729123,-46.04137
20758,ds005280,sub-043,25,5.0,3.5,3,-0.14057039,3.2764962
20759,ds005280,sub-043,26,5.0,3.5,1,-34.80526,-1.4686122
20760,ds005280,sub-044,0,5.0,3.5,0,25.393925,0.782
20761,ds005280,sub-044,1,5.0,3.5,0,47.5557,-25.28087
20762,ds005280,sub-044,2,5.0,3.5,0,64.84961,3.9598727
20763,ds005280,sub-044,3,4.0,3.5,0,46.878704,2.9816709
20764,ds005280,sub-044,4,3.0,3.0,2,-13.6726885,-45.970566
20765,ds005280,sub-044,5,3.0,3.0,3,9.142402,18.56424
20766,ds005280,sub-044,6,2.0,3.0,0,34.389763,8.234659
20767,ds005280,sub-044,7,2.0,3.0,2,8.663524,-12.010359
20768,ds005280,sub-044,8,2.0,3.5,3,8.091617,3.1625862
20769,ds005280,sub-044,9,2.0,3.0,0,46.13143,4.8294406
20770,ds005280,sub-044,10,3.0,3.5,0,25.286907,-0.9628374
20771,ds005280,sub-044,11,3.0,3.0,0,32.188663,-16.06032
20772,ds005280,sub-044,12,4.0,3.5,1,-62.135014,-33.221992
20773,ds005280,sub-044,13,4.0,3.0,1,-45.65864,0.11516432
20774,ds005280,sub-044,14,2.0,3.0,1,-35.045616,28.460321
20775,ds005280,sub-044,15,4.0,3.5,0,41.152454,32.438725
20776,ds005280,sub-044,16,5.0,3.5,1,-52.09178,10.483218
20777,ds005280,sub-044,17,2.0,3.0,0,39.6761,18.622864
20778,ds005280,sub-044,18,3.0,3.5,2,18.916943,-33.89806
20779,ds005280,sub-044,19,5.0,3.5,0,40.45025,18.512613
20780,ds005280,sub-044,20,3.0,3.0,0,28.55643,-10.132885
20781,ds005280,sub-044,21,2.0,3.0,2,-21.591955,-27.385136
20782,ds005280,sub-044,22,2.0,3.0,1,-36.524296,8.612817
20783,ds005280,sub-044,23,1.0,3.0,3,1.8187962,9.084795
20784,ds005280,sub-044,24,2.0,3.0,1,-38.007114,12.665787
20785,ds005280,sub-045,0,6.0,3.5,3,-1.9501619,28.939512
20786,ds005280,sub-045,1,6.0,4.0,3,-5.4633193,13.547772
20787,ds005280,sub-045,2,7.0,4.0,0,71.934,6.2680125
20788,ds005280,sub-045,3,8.0,4.0,3,-0.86514354,64.13334
20789,ds005280,sub-045,4,8.0,4.0,1,-46.377804,9.307646
20790,ds005280,sub-045,5,4.0,3.5,1,-31.44067,-19.14335
20791,ds005280,sub-045,6,4.0,3.5,1,-76.71464,-14.42879
20792,ds005280,sub-045,7,5.0,3.5,1,-71.419365,0.108615905
20793,ds005280,sub-045,8,6.0,3.5,1,-50.345524,-2.211382
20794,ds005280,sub-045,9,7.0,4.0,1,-65.422066,2.670879
20795,ds005280,sub-045,10,5.0,3.5,1,-48.539658,-28.98335
20796,ds005280,sub-045,11,8.0,4.0,3,-6.199909,3.1957474
20797,ds005280,sub-045,12,8.0,3.5,2,-4.26213,-8.750781
20798,ds005280,sub-045,13,7.0,4.0,1,-50.756393,-31.168293
20799,ds005280,sub-045,14,5.0,3.5,2,-19.049995,-34.292957
20800,ds005280,sub-045,15,8.0,3.5,1,-37.278526,28.094341
20801,ds005280,sub-045,16,8.0,4.0,1,-56.15504,-25.56981
20802,ds005280,sub-045,17,7.0,4.0,1,-68.93181,30.966604
20803,ds005280,sub-045,18,8.0,3.5,1,-38.5873,-0.111102425
20804,ds005280,sub-045,19,8.0,4.0,2,-19.881264,-12.336364
20805,ds005280,sub-045,20,8.0,4.0,1,-48.67778,-6.658895
20806,ds005280,sub-045,21,8.0,3.5,2,-6.6928353,-34.911304
20807,ds005280,sub-045,22,7.0,3.5,3,-2.563169,5.8409867
20808,ds005280,sub-045,23,6.0,3.5,1,-61.243088,12.269095
20809,ds005280,sub-045,24,4.0,3.5,1,-63.22502,-0.28498846
20810,ds005280,sub-045,25,8.0,4.0,2,10.026288,-45.84777
20811,ds005280,sub-045,26,5.0,3.5,1,-58.14365,-23.814528
20812,ds005280,sub-045,27,7.0,4.0,2,2.8969789,-28.676609
20813,ds005280,sub-045,28,5.0,4.0,1,-36.953068,28.824848
20814,ds005280,sub-045,29,8.0,4.0,2,-25.016758,-17.937252
20815,ds005280,sub-046,0,5.0,3.0,1,-71.60266,-10.7893
20816,ds005280,sub-046,1,4.0,3.5,1,-62.6755,-6.2023625
20817,ds005280,sub-046,2,4.0,3.5,2,-9.023307,-60.153717
20818,ds005280,sub-046,3,3.0,3.5,1,-35.602234,-18.39662
20819,ds005280,sub-046,4,2.0,3.5,1,-69.10197,-13.633028
20820,ds005280,sub-046,5,3.0,3.0,2,-31.986126,-32.06334
20821,ds005280,sub-046,6,2.0,3.0,1,-25.353062,-0.59219295
20822,ds005280,sub-046,7,2.0,3.0,1,-58.883255,2.4492602
20823,ds005280,sub-046,8,3.0,3.0,1,-47.82436,-37.624866
20824,ds005280,sub-046,9,4.0,3.5,2,0.039454088,-24.374767
20825,ds005280,sub-046,10,4.0,3.0,1,-21.536604,-4.9444876
20826,ds005280,sub-046,11,6.0,3.5,1,-32.864765,-20.368904
20827,ds005280,sub-046,12,3.0,3.0,1,-68.00246,13.538211
20828,ds005280,sub-046,13,5.0,3.5,1,-41.471546,-30.15603
20829,ds005280,sub-046,14,3.0,3.0,1,-74.69678,-3.715392
20830,ds005280,sub-046,15,4.0,3.0,2,-3.7434764,-15.363861
20831,ds005280,sub-046,16,4.0,3.5,1,-58.74126,5.085046
20832,ds005280,sub-046,17,3.0,3.0,1,-30.66146,-21.820608
20833,ds005280,sub-046,18,3.0,3.5,2,28.498478,-27.471611
20834,ds005280,sub-046,19,2.0,3.5,1,-41.871662,20.46353
20835,ds005280,sub-046,20,4.0,3.0,2,-26.188116,-32.743362
20836,ds005280,sub-046,21,3.0,3.0,2,-24.589788,-42.74666
20837,ds005280,sub-046,22,4.0,3.0,2,13.150081,-13.577379
20838,ds005280,sub-046,23,3.0,3.0,1,-62.732662,20.503489
20839,ds005280,sub-046,24,3.0,3.5,1,-50.528225,17.33991
20840,ds005280,sub-046,25,4.0,3.0,2,-9.064842,-62.322628
20841,ds005280,sub-046,26,2.0,3.5,1,-33.497795,19.914516
20842,ds005280,sub-046,27,3.0,3.5,1,-29.347744,5.644393
20843,ds005280,sub-046,28,2.0,3.5,1,-52.505108,16.860739
20844,ds005280,sub-047,0,4.0,3.0,1,-32.666157,20.576225
20845,ds005280,sub-047,1,5.0,3.5,0,47.753014,-23.650284
20846,ds005280,sub-047,2,6.0,3.5,2,22.782284,-12.48598
20847,ds005280,sub-047,3,6.0,3.5,2,-0.48292342,0.45576504
20848,ds005280,sub-047,4,7.0,3.5,2,30.600174,-17.870098
20849,ds005280,sub-047,5,4.0,3.0,1,-69.18144,15.239889
20850,ds005280,sub-047,6,6.0,3.0,1,-57.971394,-27.395521
20851,ds005280,sub-047,7,5.0,3.0,1,-51.19398,0.5321654
20852,ds005280,sub-047,8,5.0,3.0,1,-43.536377,20.225885
20853,ds005280,sub-047,9,6.0,3.5,2,29.120077,-18.620026
20854,ds005280,sub-047,10,3.0,3.0,1,-39.23343,16.4665
20855,ds005280,sub-047,11,5.0,3.5,1,-51.95921,-27.994625
20856,ds005280,sub-047,12,4.0,3.0,2,-25.832657,-45.042805
20857,ds005280,sub-047,13,5.0,3.5,2,-34.780964,-46.521645
20858,ds005280,sub-047,14,4.0,3.0,1,-56.944427,27.285013
20859,ds005280,sub-047,15,3.0,3.0,1,-37.826187,-28.881483
20860,ds005280,sub-047,16,6.0,3.5,1,-47.544853,6.2849317
20861,ds005280,sub-047,17,4.0,3.5,1,-68.99079,14.309924
20862,ds005280,sub-047,18,4.0,3.0,1,-36.001442,-23.230398
20863,ds005280,sub-047,19,3.0,3.5,1,-55.742687,-4.853816
20864,ds005280,sub-047,20,4.0,3.5,1,-46.51632,24.318316
20865,ds005280,sub-047,21,4.0,3.0,3,-17.694971,58.577503
20866,ds005280,sub-047,22,5.0,3.0,3,-28.455969,23.196495
20867,ds005280,sub-047,23,4.0,3.0,1,-24.759321,7.014918
20868,ds005280,sub-047,24,2.0,3.0,1,-18.01725,3.535542
20869,ds005280,sub-047,25,5.0,3.5,2,-34.73854,-46.1585
20870,ds005280,sub-047,26,5.0,3.0,3,-22.71952,13.691154
20871,ds005280,sub-047,27,4.0,3.5,2,16.614376,-3.9677973
20872,ds005280,sub-048,0,7.0,3.0,1,-34.657272,17.763718
20873,ds005280,sub-048,1,9.0,3.5,1,-55.18625,19.658846
20874,ds005280,sub-048,2,9.0,3.5,2,9.635618,-8.649592
20875,ds005280,sub-048,3,8.0,3.5,3,15.976332,10.018145
20876,ds005280,sub-048,4,9.0,3.5,1,-45.674137,39.56642
20877,ds005280,sub-048,5,8.0,3.0,2,3.3922534,-42.87693
20878,ds005280,sub-048,6,7.0,3.0,1,-34.844097,15.33268
20879,ds005280,sub-048,7,5.0,3.0,1,-62.230114,-33.14705
20880,ds005280,sub-048,8,5.0,3.0,1,-59.598587,-29.6801
20881,ds005280,sub-048,9,4.0,3.5,1,-50.09257,19.678415
20882,ds005280,sub-048,10,4.0,3.0,1,-69.32332,0.73788595
20883,ds005280,sub-048,11,9.0,3.5,1,-48.974884,33.728188
20884,ds005280,sub-048,12,8.0,3.0,1,-54.623787,-16.129034
20885,ds005280,sub-048,13,9.0,3.5,3,-11.897242,3.5047915
20886,ds005280,sub-048,14,6.0,3.0,1,-55.133846,22.771463
20887,ds005280,sub-048,15,7.0,3.0,1,-42.706085,21.45975
20888,ds005280,sub-048,16,8.0,3.5,1,-22.711992,-2.5787654
20889,ds005280,sub-048,17,5.0,3.5,3,-25.489523,16.521086
20890,ds005280,sub-048,18,4.0,3.0,1,-52.677223,-36.634098
20891,ds005280,sub-048,19,8.0,3.5,1,-33.668827,-17.004536
20892,ds005280,sub-048,20,6.0,3.5,1,-41.61814,21.103424
20893,ds005280,sub-048,21,4.0,3.0,1,-62.584343,-25.4983
20894,ds005280,sub-048,22,3.0,3.0,1,-61.666252,16.340918
20895,ds005280,sub-048,23,3.0,3.0,1,-45.270683,16.053946
20896,ds005280,sub-048,24,9.0,3.0,1,-50.708374,5.470572
20897,ds005280,sub-048,25,3.0,3.0,1,-39.652313,13.248688
20898,ds005280,sub-048,26,6.0,3.5,1,-61.357735,-27.103786
20899,ds005280,sub-048,27,5.0,3.5,1,-68.670876,-17.104004
20900,ds005280,sub-049,0,7.0,3.5,1,-39.188293,-0.5261914
20901,ds005280,sub-049,1,9.0,4.0,2,23.100294,-41.18398
20902,ds005280,sub-049,2,9.0,4.0,2,-14.111027,-12.281183
20903,ds005280,sub-049,3,10.0,4.0,2,-27.6395,-26.559008
20904,ds005280,sub-049,4,8.0,4.0,1,-73.53356,7.948617
20905,ds005280,sub-049,5,6.0,3.5,1,-44.547966,-31.680801
20906,ds005280,sub-049,6,5.0,3.5,1,-25.520319,5.8651757
20907,ds005280,sub-049,7,3.0,3.5,1,-76.277374,4.7369227
20908,ds005280,sub-049,8,3.0,3.5,1,-39.404953,10.034085
20909,ds005280,sub-049,9,6.0,4.0,1,-35.518368,-12.034306
20910,ds005280,sub-049,10,4.0,3.5,1,-64.93273,21.358427
20911,ds005280,sub-049,11,5.0,4.0,1,-33.05471,7.140775
20912,ds005280,sub-049,12,4.0,3.5,1,-47.694542,3.9223022
20913,ds005280,sub-049,13,7.0,4.0,1,-33.533146,15.999104
20914,ds005280,sub-049,14,7.0,3.5,1,-67.19652,-8.697716
20915,ds005280,sub-049,15,0.0,3.5,1,-52.220993,20.987928
20916,ds005280,sub-049,16,4.0,4.0,1,-63.325203,-18.821894
20917,ds005280,sub-049,17,3.0,4.0,1,-37.824856,12.504803
20918,ds005280,sub-049,18,7.0,3.5,3,-14.079455,2.6527102
20919,ds005280,sub-049,19,8.0,4.0,1,-61.25843,21.461836
20920,ds005280,sub-049,20,8.0,4.0,1,-72.28467,-13.425182
20921,ds005280,sub-049,21,5.0,3.5,1,-32.70065,14.062762
20922,ds005280,sub-049,22,3.0,3.5,1,-31.029148,-8.515675
20923,ds005280,sub-049,23,2.0,3.5,1,-76.49805,6.275696
20924,ds005280,sub-049,24,7.0,3.5,2,-0.6176416,-14.508663
20925,ds005280,sub-049,25,8.0,4.0,3,-5.5789156,8.632495
20926,ds005280,sub-049,26,4.0,3.5,1,-74.680534,-9.2291
20927,ds005280,sub-049,27,9.0,4.0,2,-3.4747598,-15.822887
20928,ds005280,sub-049,28,5.0,4.0,1,-49.499428,-24.156065
20929,ds005280,sub-049,29,5.0,4.0,2,4.706362,-36.668575
20930,ds005280,sub-050,0,7.0,3.5,1,-37.78026,3.6712358
20931,ds005280,sub-050,1,8.0,4.0,0,61.494255,-10.064404
20932,ds005280,sub-050,2,7.0,4.0,2,24.141354,-34.118294
20933,ds005280,sub-050,3,8.0,4.0,1,-50.91366,-25.003117
20934,ds005280,sub-050,4,8.0,4.0,2,-18.61558,-17.498043
20935,ds005280,sub-050,5,6.0,3.5,2,-11.29198,-3.2089274
20936,ds005280,sub-050,6,6.0,3.5,2,-5.883032,-50.655247
20937,ds005280,sub-050,7,7.0,3.5,2,5.6627545,-45.25286
20938,ds005280,sub-050,8,8.0,3.5,2,17.654362,-45.647568
20939,ds005280,sub-050,9,7.0,4.0,2,-7.5470977,-15.3873625
20940,ds005280,sub-050,10,6.0,3.5,1,-36.440525,-26.213509
20941,ds005280,sub-050,11,5.0,4.0,1,-46.451313,10.602163
20942,ds005280,sub-050,12,7.0,3.5,1,-26.204062,3.3940701
20943,ds005280,sub-050,13,5.0,4.0,1,-30.560371,-26.699263
20944,ds005280,sub-050,14,5.0,3.5,2,8.9899,-16.892843
20945,ds005280,sub-050,15,5.0,3.5,1,-35.613873,9.80522
20946,ds005280,sub-050,16,6.0,4.0,1,-52.552853,-41.209507
20947,ds005280,sub-050,17,7.0,4.0,2,-18.959354,-15.71038
20948,ds005280,sub-050,18,8.0,3.5,3,-4.4219427,2.0957077
20949,ds005280,sub-050,19,9.0,4.0,3,0.54190564,19.335007
20950,ds005280,sub-050,20,8.0,4.0,1,-47.807507,-43.948307
20951,ds005280,sub-050,21,6.0,3.5,1,-19.640652,1.3917193
20952,ds005280,sub-050,22,7.0,3.5,2,-5.504308,-33.336468
20953,ds005280,sub-050,23,7.0,3.5,2,4.2627583,-21.855295
20954,ds005280,sub-050,24,4.0,3.5,3,9.5111475,14.9021635
20955,ds005280,sub-050,25,8.0,4.0,1,-38.47047,-31.261763
20956,ds005280,sub-050,26,6.0,3.5,1,-81.321815,-2.0100937
20957,ds005280,sub-050,27,6.0,4.0,1,-78.61,11.23478
20958,ds005280,sub-050,28,7.0,4.0,2,-10.941536,-1.9869988
20959,ds005280,sub-050,29,7.0,4.0,2,-22.568007,-15.896784
20960,ds005280,sub-051,0,5.0,3.5,1,-35.834095,-16.816185
20961,ds005280,sub-051,1,1.0,3.5,1,-37.69823,27.98386
20962,ds005280,sub-051,2,1.0,3.5,1,-23.084507,-8.818076
20963,ds005280,sub-051,3,4.0,3.0,1,-40.88388,31.960098
20964,ds005280,sub-051,4,5.0,3.0,1,-34.81871,-2.4958837
20965,ds005280,sub-051,5,3.0,3.0,1,-70.56598,-8.115021
20966,ds005280,sub-051,6,2.0,3.5,1,-60.258263,3.9315429
20967,ds005280,sub-051,7,3.0,3.0,1,-49.90456,2.8795514
20968,ds005280,sub-051,8,5.0,3.5,1,-75.434074,7.7013564
20969,ds005280,sub-051,9,0.0,3.0,1,-35.764458,21.112522
20970,ds005280,sub-051,10,5.0,3.5,1,-63.559185,-1.4184664
20971,ds005280,sub-051,11,2.0,3.0,1,-37.545593,2.7623382
20972,ds005280,sub-051,12,3.0,3.0,1,-62.81604,12.8797865
20973,ds005280,sub-051,13,0.0,3.5,2,-20.670076,-29.212961
20974,ds005280,sub-051,14,1.0,3.5,1,-58.311,-43.035995
20975,ds005280,sub-051,15,3.0,3.0,1,-74.60673,-13.481249
20976,ds005280,sub-051,16,6.0,3.5,1,-33.10568,-31.893497
20977,ds005280,sub-051,17,4.0,3.5,3,-16.948315,49.439083
20978,ds005280,sub-051,18,2.0,3.0,1,-57.926273,23.74103
20979,ds005280,sub-051,19,1.0,3.0,2,-13.942026,-20.408525
20980,ds005280,sub-051,20,1.0,3.0,3,-24.523928,38.50104
20981,ds005280,sub-051,21,0.0,3.0,1,-38.748142,-5.0692797
20982,ds005280,sub-051,22,4.0,3.5,1,-61.774807,1.7448902
20983,ds005280,sub-051,23,7.0,3.0,3,5.8652287,7.8636727
20984,ds005280,sub-051,24,5.0,3.5,1,-65.49171,-18.161085
20985,ds005280,sub-051,25,3.0,3.5,1,-46.40986,-18.63985
20986,ds005280,sub-051,26,4.0,3.5,2,-11.621399,-32.536694
20987,ds005280,sub-052,0,5.0,3.0,1,-32.24443,-11.948465
20988,ds005280,sub-052,1,5.0,3.5,2,38.06747,-37.22272
20989,ds005280,sub-052,2,6.0,3.5,0,39.866356,11.104808
20990,ds005280,sub-052,3,6.0,3.5,3,27.070986,22.210354
20991,ds005280,sub-052,4,6.0,3.5,3,-21.84033,51.763355
20992,ds005280,sub-052,5,6.0,3.0,2,-1.5384059,-49.725292
20993,ds005280,sub-052,6,5.0,3.0,2,-11.295065,-41.37305
20994,ds005280,sub-052,7,5.0,3.5,1,-38.183342,-23.69931
20995,ds005280,sub-052,8,5.0,3.0,2,-20.973877,-14.09883
20996,ds005280,sub-052,9,6.0,3.5,1,-53.82891,-18.841375
20997,ds005280,sub-052,10,6.0,3.0,1,-73.70258,-2.91816
20998,ds005280,sub-052,11,5.0,3.0,1,-59.422974,-26.842384
20999,ds005280,sub-052,12,5.0,3.5,1,-55.454887,22.178862
21000,ds005280,sub-052,13,6.0,3.5,1,-42.522152,-35.147644
21001,ds005280,sub-052,14,5.0,3.0,3,-26.658718,26.667736
21002,ds005280,sub-052,15,5.0,3.5,2,12.3427105,-6.4649715
21003,ds005280,sub-052,16,4.0,3.5,3,-19.47753,36.21475
21004,ds005280,sub-052,17,4.0,3.0,3,-16.219805,5.645922
21005,ds005280,sub-052,18,4.0,3.0,2,-20.155823,-13.263704
21006,ds005280,sub-052,19,5.0,3.0,3,8.914177,13.815832
21007,ds005280,sub-052,20,5.0,3.0,1,-52.37606,7.9004197
21008,ds005280,sub-052,21,6.0,3.5,3,-37.47252,33.59672
21009,ds005280,sub-052,22,6.0,3.0,1,-41.66738,1.5816681
21010,ds005280,sub-052,23,7.0,3.5,1,-67.40372,35.662407
21011,ds005280,sub-052,24,6.0,3.5,2,8.482881,-6.4837675
21012,ds005280,sub-052,25,7.0,3.5,3,10.166385,21.25891
21013,ds005280,sub-053,0,3.0,3.0,2,-12.86417,-33.602882
21014,ds005280,sub-053,1,6.0,3.5,2,31.996164,-29.590023
21015,ds005280,sub-053,2,9.0,3.5,0,49.02989,38.60721
21016,ds005280,sub-053,3,8.0,3.5,2,48.681625,-41.759014
21017,ds005280,sub-053,4,7.0,3.0,0,63.180393,-0.8759273
21018,ds005280,sub-053,5,4.0,3.0,2,-19.12527,-57.821144
21019,ds005280,sub-053,6,4.0,3.0,2,5.1292744,-44.359802
21020,ds005280,sub-053,7,3.0,3.0,1,-20.04725,-4.590832
21021,ds005280,sub-053,8,8.0,3.5,0,62.865345,11.954384
21022,ds005280,sub-053,9,4.0,3.0,2,-0.66768944,-6.9386477
21023,ds005280,sub-053,10,8.0,3.5,0,73.19733,1.3288527
21024,ds005280,sub-053,11,4.0,3.0,2,7.3327174,-38.93958
21025,ds005280,sub-053,12,7.0,3.5,1,-43.892963,21.976894
21026,ds005280,sub-053,13,3.0,3.0,1,-33.486507,22.969652
21027,ds005280,sub-053,14,4.0,3.0,2,-25.495268,-53.673756
21028,ds005280,sub-053,15,5.0,3.5,0,59.006145,9.857039
21029,ds005280,sub-053,16,5.0,3.5,3,2.46509,31.278442
21030,ds005280,sub-053,17,4.0,3.0,1,-67.3568,-30.12499
21031,ds005280,sub-053,18,5.0,3.5,0,54.030857,4.9378324
21032,ds005280,sub-053,19,3.0,3.0,1,-64.06645,-1.8933246
21033,ds005280,sub-053,20,4.0,3.0,0,54.27644,7.194474
21034,ds005280,sub-053,21,7.0,3.0,0,45.665237,37.204273
21035,ds005280,sub-053,22,6.0,3.0,2,5.116088,-1.2767934
21036,ds005280,sub-053,23,7.0,3.5,0,58.279457,-12.791483
21037,ds005280,sub-053,24,7.0,3.0,3,-7.287848,11.290759
21038,ds005280,sub-053,25,5.0,3.5,1,-58.52851,-17.202236
21039,ds005280,sub-053,26,3.0,3.5,1,-32.38008,-10.978342
21040,ds005280,sub-053,27,7.0,3.5,0,56.692017,8.818102
21041,ds005280,sub-054,0,3.0,3.0,3,-36.94866,39.49581
21042,ds005280,sub-054,1,4.0,3.5,0,80.62565,13.728429
21043,ds005280,sub-054,2,4.0,3.5,0,51.516644,-7.9738173
21044,ds005280,sub-054,3,4.0,3.5,0,53.728416,-27.615929
21045,ds005280,sub-054,4,3.0,3.5,2,32.932724,-25.549604
21046,ds005280,sub-054,5,2.0,3.0,3,-25.580835,35.882404
21047,ds005280,sub-054,6,3.0,3.0,1,-31.106773,10.094103
21048,ds005280,sub-054,7,2.0,3.0,2,24.01086,-17.890547
21049,ds005280,sub-054,8,2.0,3.0,2,-18.808609,-45.71713
21050,ds005280,sub-054,9,3.0,3.5,2,23.848381,-35.8301
21051,ds005280,sub-054,10,1.0,3.0,2,-9.006589,-19.631084
21052,ds005280,sub-054,11,2.0,3.5,1,-70.81561,-14.822974
21053,ds005280,sub-054,12,2.0,3.0,2,1.6635246,-0.9514967
21054,ds005280,sub-054,13,3.0,3.5,0,53.078014,-21.115704
21055,ds005280,sub-054,14,2.0,3.0,2,-14.131103,-42.45872
21056,ds005280,sub-054,15,2.0,3.0,1,-43.88098,22.173174
21057,ds005280,sub-054,16,2.0,3.5,1,-40.41201,10.882039
21058,ds005280,sub-054,17,3.0,3.5,3,20.975166,30.537218
21059,ds005280,sub-054,18,1.0,3.0,1,-69.45442,-8.941692
21060,ds005280,sub-054,19,3.0,3.5,2,8.255041,-31.503376
21061,ds005280,sub-054,20,1.0,3.5,1,-55.97669,-44.24478
21062,ds005280,sub-054,21,1.0,3.0,3,13.501149,12.885016
21063,ds005280,sub-054,22,2.0,3.0,3,-14.240163,25.109987
21064,ds005280,sub-054,23,3.0,3.0,0,49.45752,42.29448
21065,ds005280,sub-054,24,2.0,3.0,3,2.6114628,6.914673
21066,ds005280,sub-054,25,2.0,3.5,1,-41.634842,23.629593
21067,ds005280,sub-054,26,1.0,3.0,2,-16.133852,-2.5975852
21068,ds005280,sub-054,27,1.0,3.5,1,-36.834152,23.197859
21069,ds005280,sub-054,28,3.0,3.5,1,-22.640026,6.873647
21070,ds005280,sub-054,29,4.0,3.5,2,-20.935404,-39.61562
21071,ds005280,sub-055,0,2.0,3.0,3,-28.931135,24.557783
21072,ds005280,sub-055,1,6.0,3.5,3,20.270826,17.73552
21073,ds005280,sub-055,2,8.0,3.5,3,-7.225544,18.699987
21074,ds005280,sub-055,3,8.0,3.5,3,14.246272,31.536728
21075,ds005280,sub-055,4,7.0,3.5,3,-8.832652,25.332882
21076,ds005280,sub-055,5,9.0,3.0,3,16.371098,34.318153
21077,ds005280,sub-055,6,4.0,3.0,3,-17.030577,28.479275
21078,ds005280,sub-055,7,1.0,3.0,1,-74.676926,-21.66073
21079,ds005280,sub-055,8,4.0,3.0,1,-61.62111,28.28854
21080,ds005280,sub-055,9,7.0,3.5,3,-30.722204,27.79517
21081,ds005280,sub-055,10,3.0,3.0,1,-62.56958,-24.759314
21082,ds005280,sub-055,11,2.0,3.5,2,-22.819944,-22.634241
21083,ds005280,sub-055,12,2.0,3.0,2,5.306676,-2.4591906
21084,ds005280,sub-055,13,4.0,3.5,1,-73.25544,32.739758
21085,ds005280,sub-055,14,3.0,3.0,1,-66.58474,-32.513264
21086,ds005280,sub-055,15,4.0,3.0,1,-59.565075,31.060925
21087,ds005280,sub-055,16,4.0,3.5,3,-16.275036,36.17569
21088,ds005280,sub-055,17,1.0,3.5,1,-46.379738,13.285687
21089,ds005280,sub-055,18,4.0,3.0,1,-53.53681,38.831215
21090,ds005280,sub-055,19,7.0,3.5,1,-48.4244,-2.1223066
21091,ds005280,sub-055,20,3.0,3.5,1,-54.177856,-2.0851798
21092,ds005280,sub-055,21,2.0,3.0,1,-66.78277,4.2404685
21093,ds005280,sub-055,22,1.0,3.0,1,-62.892616,-24.933954
21094,ds005280,sub-055,23,3.0,3.0,1,-36.88594,-27.019672
21095,ds005280,sub-055,24,1.0,3.0,1,-73.89775,32.040348
21096,ds005280,sub-055,25,1.0,3.5,1,-59.246742,-10.743139
21097,ds005280,sub-055,26,1.0,3.0,1,-44.547924,31.423904
21098,ds005280,sub-055,27,5.0,3.5,3,5.4520926,15.549334
21099,ds005280,sub-055,28,3.0,3.5,3,-44.44811,47.599133
21100,ds005280,sub-055,29,7.0,3.5,2,1.8009623,-51.761776
21101,ds005280,sub-056,0,7.0,3.5,0,31.731249,21.953394
21102,ds005280,sub-056,1,8.0,3.5,3,3.0909684,34.46532
21103,ds005280,sub-056,2,6.0,3.5,0,44.375084,29.473967
21104,ds005280,sub-056,3,7.0,3.5,0,33.85449,15.018175
21105,ds005280,sub-056,4,5.0,3.0,1,-50.081287,-2.7138438
21106,ds005280,sub-056,5,3.0,3.0,1,-62.288498,-35.181717
21107,ds005280,sub-056,6,8.0,3.0,0,34.402065,-3.9745126
21108,ds005280,sub-056,7,6.0,3.0,2,4.2578483,-5.620409
21109,ds005280,sub-056,8,7.0,3.5,0,28.863089,-8.789981
21110,ds005280,sub-056,9,7.0,3.0,1,-48.594765,-23.640198
21111,ds005280,sub-056,10,6.0,3.5,1,-46.006176,-21.38077
