source_row,dataset,subject,epoch,rating,laser_power,cluster,component_1,component_2
20941,ds005280,sub-050,11,5.0,4.0,1,-57.4786,7.3623676
20942,ds005280,sub-050,12,7.0,3.5,1,-37.17332,15.24357
20943,ds005280,sub-050,13,5.0,4.0,1,-24.112234,-21.559103
20944,ds005280,sub-050,14,5.0,3.5,0,6.24181,13.433373
20945,ds005280,sub-050,15,5.0,3.5,1,-48.079113,25.932419
20946,ds005280,sub-050,16,6.0,4.0,1,-41.837772,24.139626
20947,ds005280,sub-050,17,7.0,4.0,0,-4.5747833,-25.942097
20948,ds005280,sub-050,18,8.0,3.5,0,-17.362377,33.826313
20949,ds005280,sub-050,19,9.0,4.0,0,-1.3162007,-33.105698
20950,ds005280,sub-050,20,8.0,4.0,1,-30.290668,19.24571
20951,ds005280,sub-050,21,6.0,3.5,0,-25.417055,35.771847
20952,ds005280,sub-050,22,7.0,3.5,0,-8.711851,10.794662
20953,ds005280,sub-050,23,7.0,3.5,0,3.6388354,9.748054
20954,ds005280,sub-050,24,4.0,3.5,0,7.1520514,-29.68499
20955,ds005280,sub-050,25,8.0,4.0,1,-22.542496,-7.827748
20956,ds005280,sub-050,26,6.0,3.5,1,-38.101357,-25.169966
20957,ds005280,sub-050,27,6.0,4.0,1,-60.74396,-17.098482
20958,ds005280,sub-050,28,7.0,4.0,0,-20.604942,27.525768
20959,ds005280,sub-050,29,7.0,4.0,1,-12.518615,-30.992722
20960,ds005280,sub-051,0,5.0,3.5,1,-26.061586,-0.32135037
20961,ds005280,sub-051,1,1.0,3.5,1,-48.23298,13.452515
20962,ds005280,sub-051,2,1.0,3.5,1,-26.049269,17.819984
20963,ds005280,sub-051,3,4.0,3.0,1,-51.691837,10.066474
20964,ds005280,sub-051,4,5.0,3.0,1,-28.172562,4.6249123
20965,ds005280,sub-051,5,3.0,3.0,1,-55.336037,-3.1766603
20966,ds005280,sub-051,6,2.0,3.5,1,-47.556572,-2.2821848
20967,ds005280,sub-051,7,3.0,3.0,1,-40.04343,-3.6582386
20968,ds005280,sub-051,8,5.0,3.5,1,-60.703636,-14.268175
20969,ds005280,sub-051,9,0.0,3.0,1,-43.940647,8.11318
20970,ds005280,sub-051,10,5.0,3.5,1,-48.22285,-9.9238205
20971,ds005280,sub-051,11,2.0,3.0,1,-29.84543,5.803163
20972,ds005280,sub-051,12,3.0,3.0,1,-60.851456,-3.6385822
20973,ds005280,sub-051,13,0.0,3.5,0,-6.8989353,-16.631721
20974,ds005280,sub-051,14,1.0,3.5,1,-40.64138,21.97251
20975,ds005280,sub-051,15,3.0,3.0,1,-41.647552,18.19387
20976,ds005280,sub-051,16,6.0,3.5,0,-14.324368,-5.472285
20977,ds005280,sub-051,17,4.0,3.5,1,-26.57777,-41.435417
20978,ds005280,sub-051,18,2.0,3.0,1,-66.68373,2.3844812
20979,ds005280,sub-051,19,1.0,3.0,0,-9.297469,3.0317342
20980,ds005280,sub-051,20,1.0,3.0,1,-38.921394,-36.22297
20981,ds005280,sub-051,21,0.0,3.0,1,-32.769306,3.602037
20982,ds005280,sub-051,22,4.0,3.5,1,-56.22975,-17.744484
20983,ds005280,sub-051,23,7.0,3.0,0,5.7656474,-7.240491
20984,ds005280,sub-051,24,5.0,3.5,1,-43.659233,26.03212
20985,ds005280,sub-051,25,3.0,3.5,1,-34.84986,-23.73595
20986,ds005280,sub-051,26,4.0,3.5,0,-9.031466,-5.0304766
20987,ds005280,sub-052,0,5.0,3.0,1,-31.289965,-4.893267
20988,ds005280,sub-052,1,5.0,3.5,0,28.455597,33.73463
20989,ds005280,sub-052,2,6.0,3.5,2,39.54083,-2.0030143
20990,ds005280,sub-052,3,6.0,3.5,2,22.913782,-12.818297
20991,ds005280,sub-052,4,6.0,3.5,1,-30.714844,-19.454647
20992,ds005280,sub-052,5,6.0,3.0,0,-6.054656,-11.3330765
20993,ds005280,sub-052,6,5.0,3.0,0,-8.390449,-12.863915
20994,ds005280,sub-052,7,5.0,3.5,1,-28.28148,-12.792083
20995,ds005280,sub-052,8,5.0,3.0,0,-6.187168,-4.5183825
20996,ds005280,sub-052,9,6.0,3.5,1,-30.180355,-24.186096
20997,ds005280,sub-052,10,6.0,3.0,1,-54.76121,-17.017353
20998,ds005280,sub-052,11,5.0,3.0,1,-47.182625,-20.289011
20999,ds005280,sub-052,12,5.0,3.5,1,-55.811314,7.764286
21000,ds005280,sub-052,13,6.0,3.5,1,-35.99014,-19.403282
21001,ds005280,sub-052,14,5.0,3.0,1,-36.896973,3.1553469
21002,ds005280,sub-052,15,5.0,3.5,0,13.966647,1.1945072
21003,ds005280,sub-052,16,4.0,3.5,1,-33.280777,-24.513405
21004,ds005280,sub-052,17,4.0,3.0,0,-23.291584,32.19153
21005,ds005280,sub-052,18,4.0,3.0,0,-12.733829,-0.20259711
21006,ds005280,sub-052,19,5.0,3.0,0,7.1408834,-30.494644
21007,ds005280,sub-052,20,5.0,3.0,1,-48.762325,2.8123152
21008,ds005280,sub-052,21,6.0,3.5,1,-38.974037,14.68958
21009,ds005280,sub-052,22,6.0,3.0,1,-33.204594,-0.18088537
21010,ds005280,sub-052,23,7.0,3.5,1,-60.589314,-21.138556
21011,ds005280,sub-052,24,6.0,3.5,0,-4.794452,4.992868
21012,ds005280,sub-052,25,7.0,3.5,0,8.635374,-32.475204
21013,ds005280,sub-053,0,3.0,3.0,0,-0.97426426,8.86197
21014,ds005280,sub-053,1,6.0,3.5,2,33.209366,4.1414623
21015,ds005280,sub-053,2,9.0,3.5,2,57.568695,-19.00363
21016,ds005280,sub-053,3,8.0,3.5,2,40.415386,33.814835
21017,ds005280,sub-053,4,7.0,3.0,2,53.73816,7.413217
21018,ds005280,sub-053,5,4.0,3.0,1,-21.723774,-9.533024
21019,ds005280,sub-053,6,4.0,3.0,0,4.452771,20.086645
21020,ds005280,sub-053,7,3.0,3.0,1,-22.66955,13.298555
21021,ds005280,sub-053,8,8.0,3.5,2,56.954987,2.3815558
21022,ds005280,sub-053,9,4.0,3.0,0,-12.1201935,23.308931
21023,ds005280,sub-053,10,8.0,3.5,2,61.885307,11.38443
21024,ds005280,sub-053,11,4.0,3.0,0,1.8594366,5.3725095
21025,ds005280,sub-053,12,7.0,3.5,1,-53.78206,14.01852
21026,ds005280,sub-053,13,3.0,3.0,1,-42.728466,9.859925
21027,ds005280,sub-053,14,4.0,3.0,0,-15.918501,15.928613
21028,ds005280,sub-053,15,5.0,3.5,2,54.38647,3.5778015
21029,ds005280,sub-053,16,5.0,3.5,0,-1.511211,-15.93912
21030,ds005280,sub-053,17,4.0,3.0,1,-39.92702,-14.371801
21031,ds005280,sub-053,18,5.0,3.5,2,52.771248,30.498499
21032,ds005280,sub-053,19,3.0,3.0,1,-44.29427,-23.092945
21033,ds005280,sub-053,20,4.0,3.0,2,50.72511,28.644928
21034,ds005280,sub-053,21,7.0,3.0,2,53.991634,-19.8896
21035,ds005280,sub-053,22,6.0,3.0,0,-3.0435357,18.570353
21036,ds005280,sub-053,23,7.0,3.5,2,46.14133,17.392113
21037,ds005280,sub-053,24,7.0,3.0,0,6.045626,-12.364731
21038,ds005280,sub-053,25,5.0,3.5,1,-47.522766,-22.79123
21039,ds005280,sub-053,26,3.0,3.5,1,-30.11982,-4.549355
21040,ds005280,sub-053,27,7.0,3.5,2,52.576237,3.0629585
21041,ds005280,sub-054,0,3.0,3.0,1,-52.51755,-12.548029
21042,ds005280,sub-054,1,4.0,3.5,2,71.58155,2.8558013
21043,ds005280,sub-054,2,4.0,3.5,2,44.27417,10.121696
21044,ds005280,sub-054,3,4.0,3.5,2,39.47927,26.859028
21045,ds005280,sub-054,4,3.0,3.5,0,22.046392,28.562586
21046,ds005280,sub-054,5,2.0,3.0,1,-28.279568,22.728594
21047,ds005280,sub-054,6,3.0,3.0,1,-45.804066,32.649208
21048,ds005280,sub-054,7,2.0,3.0,0,19.977327,0.3119011
21049,ds005280,sub-054,8,2.0,3.0,0,-13.770167,-13.384511
21050,ds005280,sub-054,9,3.0,3.5,0,19.812176,32.23882
21051,ds005280,sub-054,10,1.0,3.0,0,-1.3581486,14.353003
21052,ds005280,sub-054,11,2.0,3.5,1,-45.695545,21.267776
21053,ds005280,sub-054,12,2.0,3.0,0,-5.3859873,19.825573
21054,ds005280,sub-054,13,3.0,3.5,2,36.955997,12.495268
21055,ds005280,sub-054,14,2.0,3.0,0,-8.967762,-15.92845
21056,ds005280,sub-054,15,2.0,3.0,1,-54.013706,13.833042
21057,ds005280,sub-054,16,2.0,3.5,1,-52.36399,22.304016
21058,ds005280,sub-054,17,3.0,3.5,2,23.876629,-17.59535
21059,ds005280,sub-054,18,1.0,3.0,1,-49.792496,8.032094
21060,ds005280,sub-054,19,3.0,3.5,0,5.7288637,4.489311
21061,ds005280,sub-054,20,1.0,3.5,1,-36.286713,23.54886
21062,ds005280,sub-054,21,1.0,3.0,0,11.968243,-12.2102785
21063,ds005280,sub-054,22,2.0,3.0,1,-31.065273,4.6429
21064,ds005280,sub-054,23,3.0,3.0,2,59.43366,-22.129164
21065,ds005280,sub-054,24,2.0,3.0,0,-11.159488,22.24045
21066,ds005280,sub-054,25,2.0,3.5,1,-51.851254,12.985715
21067,ds005280,sub-054,26,1.0,3.0,0,-13.408789,35.584087
21068,ds005280,sub-054,27,1.0,3.5,1,-46.765007,10.733385
21069,ds005280,sub-054,28,3.0,3.5,0,-21.793472,29.01939
21070,ds005280,sub-054,29,4.0,3.5,0,-12.841452,-17.91176
21071,ds005280,sub-055,0,2.0,3.0,1,-38.39639,10.547675
21072,ds005280,sub-055,1,6.0,3.5,0,15.299729,-8.8514
21073,ds005280,sub-055,2,8.0,3.5,0,5.809374,-10.265962
21074,ds005280,sub-055,3,8.0,3.5,0,19.39284,-17.006844
21075,ds005280,sub-055,4,7.0,3.5,1,-11.906347,-42.346287
21076,ds005280,sub-055,5,9.0,3.0,1,-46.001266,-33.894016
21077,ds005280,sub-055,6,4.0,3.0,1,-18.671682,-34.857365
21078,ds005280,sub-055,7,1.0,3.0,1,-33.026325,18.789755
21079,ds005280,sub-055,8,4.0,3.0,1,-69.3317,4.9451876
21080,ds005280,sub-055,9,7.0,3.5,1,-29.397852,9.422577
21081,ds005280,sub-055,10,3.0,3.0,1,-46.41239,-18.307304
21082,ds005280,sub-055,11,2.0,3.5,0,-10.20392,-28.469282
21083,ds005280,sub-055,12,2.0,3.0,0,-3.9909341,19.286318
21084,ds005280,sub-055,13,4.0,3.5,1,-72.39604,-15.572586
21085,ds005280,sub-055,14,3.0,3.0,1,-38.20207,-14.874529
21086,ds005280,sub-055,15,4.0,3.0,1,-53.014576,3.1241753
21087,ds005280,sub-055,16,4.0,3.5,1,-30.61649,-29.31564
21088,ds005280,sub-055,17,1.0,3.5,1,-27.3711,11.924863
21089,ds005280,sub-055,18,4.0,3.0,1,-51.690712,-23.94904
21090,ds005280,sub-055,19,7.0,3.5,1,-37.67655,-0.47321066
21091,ds005280,sub-055,20,3.0,3.5,1,-45.628014,-8.5133095
21092,ds005280,sub-055,21,2.0,3.0,1,-58.10337,-9.015343
21093,ds005280,sub-055,22,1.0,3.0,1,-46.255478,-17.935257
21094,ds005280,sub-055,23,3.0,3.0,1,-24.481892,-6.502059
21095,ds005280,sub-055,24,1.0,3.0,1,-72.180016,-14.961177
21096,ds005280,sub-055,25,1.0,3.5,1,-38.58836,-7.434116
21097,ds005280,sub-055,26,1.0,3.0,1,-62.068203,19.452408
21098,ds005280,sub-055,27,5.0,3.5,0,0.2727072,-33.21016
21099,ds005280,sub-055,28,3.0,3.5,1,-44.20128,-33.12406
21100,ds005280,sub-055,29,7.0,3.5,0,2.7838173,32.43319
21101,ds005280,sub-056,0,7.0,3.5,2,26.64205,-11.259711
21102,ds005280,sub-056,1,8.0,3.5,0,-0.5301005,-18.715631
21103,ds005280,sub-056,2,6.0,3.5,2,50.865097,-15.906134
21104,ds005280,sub-056,3,7.0,3.5,2,39.66242,-3.2766063
21105,ds005280,sub-056,4,5.0,3.0,1,-37.710003,2.2854292
21106,ds005280,sub-056,5,3.0,3.0,1,-33.28864,12.084527
21107,ds005280,sub-056,6,8.0,3.0,2,33.096497,3.866579
21108,ds005280,sub-056,7,6.0,3.0,0,3.8151112,16.400011
21109,ds005280,sub-056,8,7.0,3.5,0,12.202687,17.789167
21110,ds005280,sub-056,9,7.0,3.0,1,-26.82268,-13.0387125
21111,ds005280,sub-056,10,6.0,3.5,1,-42.175034,11.719017
21112,ds005280,sub-056,11,7.0,3.0,1,-35.528294,6.83591
21113,ds005280,sub-056,12,6.0,3.5,0,-0.54068106,0.7294816
21114,ds005280,sub-056,13,6.0,3.0,1,-60.05125,-12.273906
21115,ds005280,sub-056,14,6.0,3.0,1,-24.702291,-20.540228
21116,ds005280,sub-056,15,6.0,3.5,2,23.850174,-2.3799186
21117,ds005280,sub-056,16,5.0,3.5,1,-48.324596,32.72947
21118,ds005280,sub-056,17,6.0,3.0,1,-53.63487,18.623255
21119,ds005280,sub-056,18,7.0,3.5,0,4.3150663,36.399708
21120,ds005280,sub-056,19,5.0,3.5,0,2.4559302,30.09358
21121,ds005280,sub-056,20,5.0,3.0,0,-5.5119014,6.2496433
21122,ds005280,sub-056,21,5.0,3.0,1,-25.930578,12.768158
21123,ds005280,sub-056,22,6.0,3.0,1,-57.424206,6.365269
21124,ds005280,sub-056,23,3.0,3.0,0,-10.738425,9.458071
21125,ds005280,sub-056,24,6.0,3.5,1,-54.763165,-11.587799
21126,ds005280,sub-056,25,2.0,3.0,0,-11.507195,14.209881
21127,ds005280,sub-056,26,6.0,3.5,2,27.634888,0.45719436
21128,ds005280,sub-056,27,6.0,3.5,0,-8.731259,31.015612
21129,ds005280,sub-056,28,6.0,3.5,0,7.9449377,7.6617017
21130,ds005280,sub-057,0,6.0,3.5,1,-27.56808,-9.889279
21131,ds005280,sub-057,1,6.0,4.0,0,0.46456242,4.006386
21132,ds005280,sub-057,2,7.0,4.0,0,15.457992,11.837204
21133,ds005280,sub-057,3,7.0,4.0,2,40.149704,-20.289087
21134,ds005280,sub-057,4,7.0,4.0,2,49.26835,-2.7549486
21135,ds005280,sub-057,5,5.0,3.5,0,-8.306049,26.887794
21136,ds005280,sub-057,6,3.0,3.5,1,-34.566067,6.4450097
21137,ds005280,sub-057,7,3.0,3.5,1,-66.55364,-14.637583
21138,ds005280,sub-057,8,4.0,3.5,1,-33.940838,-26.574417
21139,ds005280,sub-057,9,2.0,3.5,1,-50.22812,22.78252
21140,ds005280,sub-057,10,2.0,3.5,2,52.740803,-21.150778
21141,ds005280,sub-057,11,4.0,4.0,0,-10.197377,19.131865
21142,ds005280,sub-057,12,2.0,3.5,1,-54.277435,24.44913
21143,ds005280,sub-057,13,3.0,3.5,1,-37.297264,-14.167906
21144,ds005280,sub-057,14,2.0,3.5,0,-7.445754,33.591793
21145,ds005280,sub-057,15,5.0,3.5,1,-22.738516,-5.8892894
21146,ds005280,sub-057,16,6.0,3.5,0,23.062449,31.716028
21147,ds005280,sub-057,17,3.0,3.5,0,-23.822117,20.994434
21148,ds005280,sub-057,18,3.0,3.5,1,-38.13602,-25.081547
21149,ds005280,sub-057,19,4.0,4.0,2,40.2326,-16.834663
21150,ds005280,sub-057,20,5.0,3.5,2,49.66978,-23.579994
21151,ds005280,sub-057,21,7.0,4.0,1,-20.003677,1.0991249
21152,ds005280,sub-057,22,4.0,4.0,0,-8.465801,5.294746
21153,ds005280,sub-058,0,5.0,4.0,1,-29.51218,-11.72873
21154,ds005280,sub-058,1,5.0,4.0,0,9.12317,-10.110116
21155,ds005280,sub-058,2,3.0,4.0,1,-60.776253,10.153939
21156,ds005280,sub-058,3,3.0,3.5,0,-22.940855,20.438232
21157,ds005280,sub-058,4,5.0,3.5,1,-50.155617,-34.655315
21158,ds005280,sub-058,5,2.0,3.5,0,14.861409,6.93106
21159,ds005280,sub-058,6,3.0,3.5,0,15.628761,10.134711
21160,ds005280,sub-058,7,3.0,3.5,0,10.247524,-14.195792
21161,ds005280,sub-058,8,5.0,4.0,2,48.792076,-23.464235
21162,ds005280,sub-058,9,3.0,3.5,1,-52.770344,22.050642
21163,ds005280,sub-058,10,2.0,3.5,1,-29.790184,-2.938408
21164,ds005280,sub-058,11,4.0,4.0,2,24.161531,-11.917735
21165,ds005280,sub-058,12,3.0,4.0,1,-31.870483,-34.078625
21166,ds005280,sub-058,13,4.0,3.5,1,-54.172573,20.05292
21167,ds005280,sub-058,14,6.0,4.0,0,2.829275,28.951094
21168,ds005280,sub-058,15,5.0,4.0,0,-19.967499,2.8936996
21169,ds005280,sub-058,16,3.0,3.5,1,-60.32732,-8.538215
21170,ds005280,sub-058,17,4.0,3.5,1,-36.442894,-3.7264252
21171,ds005280,sub-058,18,3.0,3.5,1,-27.689203,-34.586052
21172,ds005280,sub-058,19,3.0,4.0,1,-28.734053,-4.2518525
21173,ds005280,sub-058,20,4.0,3.5,1,-66.04031,5.5647917
21174,ds005280,sub-058,21,4.0,4.0,1,-32.691742,28.19401
21175,ds005280,sub-058,22,3.0,4.0,0,-24.043661,34.2186
21176,ds005280,sub-058,23,5.0,4.0,0,-9.883338,24.986258
21177,ds005280,sub-059,0,7.0,3.5,2,58.31819,-4.2877784
21178,ds005280,sub-059,1,7.0,4.0,2,62.321827,2.9278476
21179,ds005280,sub-059,2,8.0,4.0,2,73.44605,3.065788
21180,ds005280,sub-059,3,8.0,4.0,2,67.48054,-5.7385325
21181,ds005280,sub-059,4,7.0,3.5,2,61.825626,-0.45453814
21182,ds005280,sub-059,5,7.0,3.5,2,61.70173,2.3487308
21183,ds005280,sub-059,6,6.0,3.5,2,54.805763,3.0655062
21184,ds005280,sub-059,7,7.0,4.0,2,67.37411,2.903745
21185,ds005280,sub-059,8,7.0,3.5,2,63.69549,3.679182
21186,ds005280,sub-059,9,7.0,4.0,2,66.70208,4.1394806
21187,ds005280,sub-059,10,8.0,4.0,2,65.32431,-4.048988
21188,ds005280,sub-059,11,7.0,4.0,2,53.514343,4.4017797
21189,ds005280,sub-059,12,6.0,3.5,0,17.568176,20.367579
21190,ds005280,sub-059,13,7.0,4.0,2,59.538498,7.533849
21191,ds005280,sub-059,14,6.0,3.5,0,0.7937243,33.978985
21192,ds005280,sub-059,15,5.0,3.5,0,3.3558676,30.023422
21193,ds005280,sub-059,16,5.0,3.5,0,12.476265,45.682896
21194,ds005280,sub-059,17,6.0,3.5,2,56.409637,-19.263971
21195,ds005280,sub-059,18,7.0,4.0,2,60.129795,-1.8245314
21196,ds005280,sub-059,19,4.0,3.5,0,-12.81438,-16.304386
21197,ds005280,sub-059,20,7.0,4.0,2,39.09807,-14.563821
21198,ds005280,sub-059,21,7.0,4.0,2,69.22053,-8.143727
21199,ds005280,sub-059,22,6.0,4.0,2,53.39312,1.2034168
21200,ds005280,sub-060,0,8.0,3.5,2,44.274586,-29.721613
21201,ds005280,sub-060,1,9.0,3.5,2,44.308796,-30.279308
21202,ds005280,sub-060,2,7.0,3.0,2,41.868496,-34.253838
21203,ds005280,sub-060,3,7.0,3.0,2,35.37229,23.677692
21204,ds005280,sub-060,4,5.0,3.0,0,9.44964,-33.96807
21205,ds005280,sub-060,5,8.0,3.0,2,43.84029,-29.57623
21206,ds005280,sub-060,6,8.0,3.5,2,45.31177,-29.550129
21207,ds005280,sub-060,7,7.0,3.0,0,10.574059,-21.219296
21208,ds005280,sub-060,8,8.0,3.5,2,57.98958,1.2077432
21209,ds005280,sub-060,9,4.0,3.0,0,-1.018277,-20.894495
21210,ds005280,sub-060,10,9.0,3.5,2,40.730328,-32.49086
21211,ds005280,sub-060,11,8.0,3.0,2,37.552605,-28.853321
21212,ds005280,sub-060,12,3.0,3.0,0,1.2138603,31.24627
21213,ds005280,sub-060,13,7.0,3.5,2,45.172634,-32.784508
21214,ds005280,sub-060,14,7.0,3.5,2,56.55871,-2.2057772
21215,ds005280,sub-060,15,4.0,3.0,2,35.20499,-5.110246
21216,ds005280,sub-060,16,9.0,3.5,2,34.632465,-6.6656795
21217,ds005280,sub-060,17,5.0,3.5,2,42.678577,-6.785189
21218,ds005280,sub-060,18,4.0,3.0,2,58.860718,-26.004204
21219,ds005280,sub-060,19,3.0,3.0,2,37.49109,-4.7986455
21220,ds005280,sub-060,20,1.0,3.0,0,-22.331314,17.533337
21221,ds005280,sub-060,21,2.0,3.0,0,23.128576,-6.2585955
21222,ds005280,sub-060,22,8.0,3.5,2,39.05522,-6.169082
21223,ds005280,sub-060,23,4.0,3.0,0,12.049863,-23.910364
21224,ds005280,sub-060,24,8.0,3.5,2,40.705833,7.453116
21225,ds005280,sub-060,25,7.0,3.5,0,9.817635,-23.781706
21226,ds005280,sub-060,26,7.0,3.5,2,50.39449,-18.205864
21227,ds005280,sub-061,0,4.0,3.5,1,-50.074333,-11.520607
21228,ds005280,sub-061,1,6.0,4.0,0,-10.480568,4.3678303
21229,ds005280,sub-061,2,5.0,4.0,0,-10.712491,5.845029
21230,ds005280,sub-061,3,5.0,4.0,1,-43.06028,11.6931095
21231,ds005280,sub-061,4,5.0,4.0,0,2.3202155,29.285273
21232,ds005280,sub-061,5,5.0,3.5,1,-63.64245,14.26822
21233,ds005280,sub-061,6,6.0,3.5,0,2.6530888,-20.118057
21234,ds005280,sub-061,7,7.0,3.5,0,-6.7642074,-22.179037
21235,ds005280,sub-061,8,5.0,3.5,0,-4.6346273,-3.1844273
21236,ds005280,sub-061,9,9.0,4.0,0,-7.780277,-28.833324
21237,ds005280,sub-061,10,4.0,3.5,1,-34.28503,2.416443
21238,ds005280,sub-061,11,9.0,4.0,2,32.849613,36.022766
21239,ds005280,sub-061,12,6.0,3.5,0,-11.648038,-24.025213
21240,ds005280,sub-061,13,9.0,4.0,2,46.840164,24.179598
21241,ds005280,sub-061,14,5.0,3.5,0,-2.8197572,5.879521
21242,ds005280,sub-061,15,4.0,3.5,0,-16.230131,31.341549
21243,ds005280,sub-061,16,7.0,4.0,0,20.040667,21.478128
21244,ds005280,sub-061,17,7.0,4.0,0,-8.23975,22.34131
21245,ds005280,sub-061,18,6.0,3.5,0,-21.426723,26.866787
21246,ds005280,sub-061,19,7.0,4.0,0,14.307187,23.536812
21247,ds005280,sub-061,20,6.0,4.0,1,-41.58848,-2.0128725
21248,ds005280,sub-061,21,6.0,3.5,0,-14.505311,15.611736
21249,ds005280,sub-061,22,7.0,3.5,0,-8.722155,-7.085879
21250,ds005280,sub-061,23,5.0,3.5,0,0.56811416,0.19922246
21251,ds005280,sub-061,24,8.0,3.5,0,-20.166046,12.048843
21252,ds005280,sub-061,25,6.0,4.0,0,4.8990235,-20.373892
21253,ds005280,sub-061,26,5.0,3.5,2,37.63433,24.73348
21254,ds005280,sub-061,27,7.0,4.0,0,11.708371,11.371087
21255,ds005280,sub-061,28,7.0,4.0,1,-29.546162,35.831383
21256,ds005280,sub-061,29,7.0,4.0,0,27.56285,28.94853
21257,ds005280,sub-062,0,6.0,3.5,0,22.755655,-8.441365
21258,ds005280,sub-062,1,8.0,4.0,0,28.458363,32.756638
21259,ds005280,sub-062,2,10.0,4.0,2,44.718483,19.618057
21260,ds005280,sub-062,3,8.0,4.0,2,62.86139,-9.547719
21261,ds005280,sub-062,4,9.0,3.5,2,58.354683,-20.72784
21262,ds005280,sub-062,5,8.0,3.5,2,62.281864,-25.59384
21263,ds005280,sub-062,6,7.0,3.5,2,33.519512,18.516603
21264,ds005280,sub-062,7,8.0,3.5,2,35.331158,30.676346
21265,ds005280,sub-062,8,9.0,4.0,2,54.741306,18.97192
21266,ds005280,sub-062,9,6.0,3.5,0,7.391233,24.714512
21267,ds005280,sub-062,10,8.0,4.0,2,33.18806,10.788018
21268,ds005280,sub-062,11,6.0,3.5,2,42.71269,9.783356
21269,ds005280,sub-062,12,8.0,4.0,2,33.534267,19.831408
21270,ds005280,sub-062,13,7.0,3.5,0,2.1400218,5.2208796
21271,ds005280,sub-062,14,6.0,3.5,1,-19.81285,-7.812534
21272,ds005280,sub-062,15,8.0,4.0,2,43.4434,20.076887
21273,ds005280,sub-062,16,7.0,4.0,2,43.547955,12.367125
21274,ds005280,sub-062,17,7.0,3.5,2,61.17881,-22.305555
21275,ds005280,sub-062,18,8.0,4.0,0,15.467771,27.24308
21276,ds005280,sub-062,19,7.0,4.0,2,35.351902,30.86679
21277,ds005280,sub-062,20,4.0,3.5,0,-0.69861346,12.997294
21278,ds005280,sub-062,21,7.0,3.5,1,-26.519499,7.1666155
21279,ds005280,sub-062,22,7.0,3.5,0,7.0064335,17.909147
21280,ds005280,sub-062,23,4.0,3.5,1,-36.921192,23.562708
21281,ds005280,sub-062,24,7.0,4.0,2,28.704489,25.818104
21282,ds005280,sub-062,25,5.0,3.5,1,-21.615528,-9.097939
21283,ds005280,sub-062,26,8.0,4.0,2,56.910084,-19.908554
21284,ds005280,sub-062,27,9.0,4.0,2,37.604027,7.313573
21285,ds005280,sub-062,28,8.0,4.0,0,24.713898,13.248245
21286,ds005280,sub-063,0,8.0,3.5,1,-62.251858,-16.532814
21287,ds005280,sub-063,1,8.0,4.0,1,-27.542667,4.3162932
21288,ds005280,sub-063,2,7.0,4.0,1,-53.724052,-16.605051
21289,ds005280,sub-063,3,6.0,3.5,1,-52.52893,21.984398
21290,ds005280,sub-063,4,8.0,3.5,1,-35.652206,-9.415796
21291,ds005280,sub-063,5,6.0,3.5,1,-30.504683,29.72105
21292,ds005280,sub-063,6,7.0,3.5,1,-63.161373,16.628408
21293,ds005280,sub-063,7,7.0,4.0,1,-55.863884,-19.132938
21294,ds005280,sub-063,8,7.0,3.5,1,-53.304905,-2.7646234
21295,ds005280,sub-063,9,5.0,3.5,1,-72.170074,4.451992
21296,ds005280,sub-063,10,6.0,4.0,1,-27.516182,-17.103468
21297,ds005280,sub-063,11,5.0,3.5,1,-70.445145,0.16569892
21298,ds005280,sub-063,12,6.0,4.0,1,-25.462738,11.625705
21299,ds005280,sub-063,13,6.0,4.0,1,-27.048763,-8.636913
21300,ds005280,sub-063,14,6.0,3.5,1,-61.699615,-8.271281
21301,ds005280,sub-063,15,4.0,3.5,1,-43.10703,3.589278
21302,ds005280,sub-063,16,5.0,3.5,1,-40.425056,21.593878
21303,ds005280,sub-063,17,4.0,3.5,1,-71.968956,-12.867931
21304,ds005280,sub-063,18,6.0,4.0,1,-38.55162,-21.647005
21305,ds005280,sub-063,19,3.0,3.5,1,-51.19693,18.169268
21306,ds005280,sub-063,20,6.0,4.0,1,-32.07564,0.61449754
21307,ds005280,sub-063,21,6.0,4.0,0,-22.832224,20.698498
21308,ds005280,sub-063,22,6.0,4.0,0,7.5988083,15.630708
21309,ds005280,sub-064,0,5.0,3.5,1,-44.687714,-23.896603
21310,ds005280,sub-064,1,8.0,4.0,2,26.277304,1.8977388
21311,ds005280,sub-064,2,8.0,4.0,2,34.441727,22.76004
21312,ds005280,sub-064,3,7.0,4.0,2,25.02538,-4.9972363
21313,ds005280,sub-064,4,7.0,4.0,2,25.19112,-26.132998
21314,ds005280,sub-064,5,6.0,3.5,2,40.653965,-2.6492772
21315,ds005280,sub-064,6,5.0,3.5,0,9.68344,6.2243104
21316,ds005280,sub-064,7,6.0,3.5,0,-2.123923,-21.769306
21317,ds005280,sub-064,8,7.0,3.5,0,9.75221,35.182365
21318,ds005280,sub-064,9,8.0,4.0,0,10.1662035,-15.782992
21319,ds005280,sub-064,10,3.0,3.5,0,10.577907,2.1881087
21320,ds005280,sub-064,11,6.0,4.0,2,31.525862,0.18384287
21321,ds005280,sub-064,12,6.0,3.5,0,6.561779,-17.547533
21322,ds005280,sub-064,13,7.0,4.0,2,31.101559,6.5314035
21323,ds005280,sub-064,14,5.0,3.5,0,9.00774,-19.23659
21324,ds005280,sub-064,15,7.0,4.0,2,36.295383,-8.252317
