source_row,dataset,subject,epoch,rating,laser_power,cluster,component_1,component_2,component_3,component_4,component_5,component_6,component_7,component_8,component_9,component_10,component_11,component_12,component_13,component_14,component_15
21891,ds005280,sub-085,8,3.0,3.5,2,-4.67370108799427,1.3095018569944816,0.26377379887371777,-1.5416382302801752,-0.5590813097248203,0.602385780617046,-0.17474018763273175,0.5645619378714246,-0.846686063829237,1.811775062891211,-1.7021884751790044,0.36240074067027317,0.2941666886966047,-0.9605093001985848,0.5032208592439253
21892,ds005280,sub-085,9,4.0,4.0,2,-3.7167707129045287,1.062294493421249,-0.9035284125405153,-1.7442611548285316,1.024386941306265,-1.4097702066020454,0.07427859387475437,-1.1631146775038312,0.43827897568234514,1.0482523449115275,0.6386112792005542,0.37766799184461436,-0.3363051325478197,-0.23986657296146707,0.5754995768107225
21893,ds005280,sub-085,10,1.0,3.5,2,-4.31776568216358,0.6762621582411373,1.0765819875302365,-2.591963456961076,1.4202472784833848,-0.3720110866945847,-0.2679563844756785,0.10975275846043027,-0.34074187152627405,1.6433726916918425,0.27494193330275873,-0.7490505862705563,0.5474121630788273,-0.029598756202395594,0.4895281428785844
21894,ds005280,sub-085,11,1.0,4.0,2,-3.358035177490021,1.2243162505741478,-0.38463320435957055,-0.8339538182379806,1.061491063068386,-0.42692968537506065,-0.1421365018335982,-0.6109103358536465,-0.025898905614353727,1.0681029978691485,0.807290081302656,-0.2640396842228327,-0.42460638359521496,-0.5477978190509274,0.49749827452137707
21895,ds005280,sub-085,12,3.0,3.5,2,-4.478221618124026,1.1440952877020565,0.3835467116768743,0.34036673993262206,-0.5770975565374803,1.4822824011072209,-0.16025944174143492,1.3649963254917798,-0.5877022443200883,0.6450392250484982,0.2569468975915199,0.17779022623176297,-0.34690805688819715,-0.8911561251823339,0.5505466188283997
21896,ds005280,sub-085,13,2.0,4.0,2,-4.834109090119905,0.25521867367995615,1.2649150077084703,-0.5234827473814351,-1.196592163672712,-0.5231387162891408,0.4497106373718925,0.8215138924869249,1.3964345456078318,0.6702635610787842,-0.8865565828282448,0.00658922699963734,0.17322220068170624,-0.7603103507309109,0.39706015007972584
21897,ds005280,sub-085,14,2.0,3.5,2,-1.5626166220305602,-0.7557880253047413,-1.3898442621482592,-0.17164313111811252,0.01711643915277875,-2.4664448613576377,0.30764129823355446,0.27312272435717533,-0.2148305418025235,1.0495243232565756,-2.033531070909944,0.04714983418788487,0.4774333581717228,0.24877770630019277,0.14973112368485425
21898,ds005280,sub-085,15,1.0,3.5,2,-1.3783203056832727,-0.820085552743435,1.9730616450822094,0.05083638047843109,0.45041746669660276,0.5571433093883699,-0.2618665288760803,0.8790159021004954,-0.9712108699009994,1.9860069736279766,0.891263175646949,-1.158649584131448,0.8750285944496091,0.3568804401297624,0.3635717357675923
21899,ds005280,sub-085,16,1.0,4.0,2,-5.029492075120162,1.4569013045809056,-0.038817575986222694,-0.9307023787095737,0.4368478209348744,0.9014774363066687,-0.15299662095605313,0.2521159250176878,0.5203511323438103,0.2917591992406014,-0.9312385412858658,-0.11679362778355655,-0.3169194513177084,-0.3712497335247763,0.6328417856115383
21900,ds005280,sub-085,17,4.0,4.0,2,-6.3805434947919135,3.1191935533670514,0.9098540583024866,-0.3986907623643338,0.3862060306781288,0.23538937242335686,0.08348794730687353,1.2490448883079874,1.072799247519096,0.1189012345190837,0.4105319597168589,0.48196260325220497,-0.7822910360048032,-0.884004653218656,0.8605684811400578
21901,ds005280,sub-085,18,1.0,3.5,2,-2.7687807343487942,-0.11419304345866758,-0.6495195519737946,-0.12283579700965584,1.5364219574045235,-0.4662132784510729,-0.17238780819756389,0.09575192696743925,-0.23555918265123643,1.2343380689770815,1.3747700130384088,-0.36108279519473585,-0.6559560002161375,0.3070360897770981,0.5422885169199904
21902,ds005280,sub-085,19,1.0,4.0,2,-6.127182107455099,3.011136202267926,-0.2626349275674345,-0.712403228192007,-0.8996199424934435,-0.012008271457946761,0.2579310234374451,0.4177477478900706,0.6998087088035148,1.793803591561865,0.34258694122758204,0.47924378284636115,-0.8468941937241664,-0.39862609752198186,0.6220903442248948
21903,ds005280,sub-085,20,5.0,4.0,2,-4.986667805941341,0.9260594052415207,-1.191865654700072,0.05306414002341647,-0.9432361451185425,-1.4348634028219585,0.5542420060576752,1.29787132396392,0.8960200953075529,0.662496100031238,-0.08406228577082689,-0.07029656353748143,-0.9765878262161962,-0.8134469943800295,0.6358574531302638
21904,ds005280,sub-085,21,1.0,3.5,2,-5.040625915719759,0.6819832487988085,0.7282012316830281,-1.0358674218407413,0.35353251133868013,0.29823685766830427,0.17143889457850114,3.027300041597675,1.08642642067846,-0.30738451532102645,1.3634719550811376,-0.036338591266930974,-0.10513052287604681,-0.5149049980693989,0.25761664847857363
21905,ds005280,sub-085,22,1.0,3.5,2,-1.811523756877958,-1.3470054004756673,1.4437372286778092,1.6731333972386853,-0.6197221345661494,1.1970607655963614,-0.02464429290244204,0.32096170689524783,0.41630765537988623,0.989161155410839,-0.44174552329877687,-0.7250290274926638,0.4940024684412707,-0.017991583511925823,-0.1352940210407171
21906,ds005280,sub-085,23,1.0,3.5,2,-5.08157556202933,1.6197855277384292,-0.8286403973658586,-1.8871995500191354,0.9745455152538457,-0.10114726313695935,-0.1459069856728113,0.6805406089056232,0.3224108984266581,0.8550697657627278,-1.4849480247363318,0.1570099687723407,-0.32711820663341995,-0.6690223806651487,0.3138620314820321
21907,ds005280,sub-085,24,3.0,3.5,2,-5.087931674121064,1.450445717641846,-0.6351469251517149,-0.2415417138939625,0.4272602454070663,0.5860989358920554,-0.19265031893598625,1.4817287767774263,0.5835072254691084,1.3521959904592264,0.011544163510044468,-0.1298560263508884,-0.3739540703495972,-0.284947356347447,0.6503574291577362
21908,ds005280,sub-085,25,3.0,4.0,2,-4.722131712359235,0.8274050786533604,0.18237939357058136,-1.962882915682798,0.7142801898162293,-0.8120909812725419,-0.08883262135264618,0.07032075192081948,0.06920222156973367,1.6046343544050137,-0.4198199097152031,0.07669285956943896,-0.020504666579425474,-1.043598904701739,0.13701844318867917
21909,ds005280,sub-085,26,0.0,3.5,2,-5.515038265893672,1.5859556321677988,-0.2878830051223236,-0.036623327959484114,0.11208957622829618,-0.07879978103026068,0.06636659994606353,0.059695039733949275,0.8643748673308533,1.4180443529238103,1.3025861568435368,-0.3406837278809428,-0.8836356625924611,-0.2888265694123029,0.8725036297282978
21910,ds005280,sub-085,27,2.0,4.0,2,-2.857363116177469,-0.3241817147677683,1.2788392627910559,-0.7897258892603103,0.382036981408177,-0.05370286459253617,-0.2490432987580206,0.022576880835870755,0.3515472975044718,1.0596659151860146,-0.010473159496332103,-0.6519692611497024,0.5427293310542377,-0.28940673324224825,-0.31525776130793715
21911,ds005280,sub-085,28,2.0,4.0,2,-3.9968906159074957,1.3553066602824433,0.6211396573996831,-1.4622024368981128,1.5459901261316604,0.14014196181852265,-0.43822864271248035,0.5309263686192748,-1.027292651259545,1.628904762122855,0.5995215847320033,-0.18438576419490432,0.03958859029324986,-0.35323245603588205,0.3542165921672002
21912,ds005280,sub-085,29,1.0,4.0,2,-3.337302412798415,-0.029605126607860553,0.7909607920930745,-1.0369005528377562,0.5220825097630767,-0.21829597566391304,0.05345585183185126,0.8469133991040023,0.5947616557844484,1.090621846287784,0.4491036670860757,0.354099254277928,0.2723306469160951,0.032392279957154824,0.5937323249315019
21913,ds005280,sub-086,0,9.0,4.0,1,2.705924232626525,-0.631101329866703,0.28160538334663654,-1.0635672959495508,-0.6741469604922563,0.5205493264837164,0.2180909108985191,-2.6516120121457027,1.0506588005622968,-1.527660531092351,-0.6235214496078181,-0.7065513811296903,0.4385276122725771,-0.7270014328317586,0.22765016065488738
21914,ds005280,sub-086,1,7.0,3.5,0,2.8165750072500773,-2.8122193944038467,-0.7713382566094161,1.487761652601142,-0.6810880845369057,-0.8882130127213016,0.27927928607508795,-1.2749497235304665,-0.08789296322758303,-0.6325836941399405,-1.3570134516276835,0.9271112508796461,-0.5194578991634442,-0.2271276260774045,-0.042271377989015604
21915,ds005280,sub-086,2,9.0,3.5,1,2.941243507786399,0.3654802134905681,0.0004745718907556684,-1.0015190766658588,-1.106695727059016,0.26976312577990114,0.14178266315243876,-2.247130851469291,-0.16884801541885808,-0.7981698171632207,-1.2102240777009627,0.8151576993573005,-0.2692771098245065,-0.3714749163437002,-0.5244841435918073
21916,ds005280,sub-086,3,8.0,3.5,0,0.3740642088903109,0.9133767965664205,-0.8893523200095628,-0.07638274244142011,-2.1085924344362206,0.7059635996586785,0.18978111231657624,-0.16184940627031075,-1.7980580605609184,-1.3735384126754453,0.5000372862373003,-0.015634376791142615,-1.1080471139703059,-0.8132453314850848,-0.6644557263844889
21917,ds005280,sub-086,4,9.0,4.0,1,3.703715477282966,0.09177297421255627,0.2824554607681432,-1.4797011269053717,-0.47208147037113257,0.0938112026283612,0.0840213833942261,-1.6631957065792324,-0.27153150934368514,0.5793227106475902,-0.2781185189804977,-0.29498478677277123,-0.05729748854670847,-0.36250926737767325,-0.6846219575102115
21918,ds005280,sub-086,5,7.0,3.5,2,-1.5430376108400274,-0.48548768626236527,-0.6109659137006999,0.6703633149708346,-0.9873381503870485,-2.4847566134534818,0.7131468086469694,-0.10466378742290582,0.99313167291523,0.3677317993251542,-1.104565165666062,0.30054205047248445,-0.5572219121642854,-0.033368845140481135,0.5192748263576047
21919,ds005280,sub-086,6,10.0,4.0,1,4.715098742796654,1.1959504144326627,-0.39548326210837886,-0.35260763526093347,1.3873796203052553,-0.3088326380976887,-0.05719065409138732,1.0505090633275178,-0.056048398619887134,0.3777979679826758,-0.4863698715509143,-1.1256293734780036,-0.8969078746871046,0.14807284928879325,-1.0065486765664107
21920,ds005280,sub-086,7,6.0,3.5,1,2.819037859723515,-0.227319626172113,0.7016762181940936,-1.2184141324538318,-2.311646134520398,0.2511736849329812,-0.06036315475316063,-0.21992004280338254,-4.016403464207874,-0.30680864936923785,-0.15127444437277185,-0.5176258714430068,-0.21909410457788586,-1.2535032835301303,-0.06713245454149054
21921,ds005280,sub-086,8,6.0,3.5,1,2.8960266817349942,2.4935395544572216,-1.1923606261898507,0.9646303168769687,-0.23060592104765876,-0.6591936330578313,-0.10906251481556771,-0.6754865691085803,-2.497939347824834,-0.8035554862999007,-0.7540474912340587,1.624226444830678,-0.4677495202383768,-0.3446972332925134,0.052750427342322326
21922,ds005280,sub-086,9,9.0,4.0,1,4.94011606792105,0.12346872536361828,0.967467783790863,-0.7226180457073818,0.40533979685671545,-0.5792699427980175,0.27768940400778497,-0.7533505306559912,1.002678925367161,-0.7863745720596208,-0.961469559299784,-0.5380498525795185,-0.532945750717601,-0.8460075121899141,0.08133416100607518
21923,ds005280,sub-086,10,9.0,4.0,1,3.098240457921288,-0.3940937884614353,-0.3017476273182776,-0.8129000727927429,0.17016831177398495,-0.06885373312516577,0.1095282175840009,-2.006512093155131,0.40800628288899693,-0.17101618251617173,-0.4323550610550952,-0.5336400545756996,-0.303578991819478,0.07131096002926486,-0.27851496434606654
21924,ds005280,sub-086,11,6.0,3.5,0,-1.5910401159748992,-1.7746331215783175,0.5919637864686063,0.9098740580685843,-1.1641248011004057,-0.979303706919042,0.464648530701577,0.47729858946441556,0.3983890322493751,-0.26141895984920205,-0.6534990848119041,-0.4696998534516878,0.5281136349518576,0.3974416604124313,0.6498551831980469
21925,ds005280,sub-086,12,8.0,4.0,0,0.6925777278900306,0.6403132305313689,-0.34775154123084445,0.23266740878340797,-0.851707901753311,0.7634206535236883,-0.6087017437785858,-1.0184160874775556,1.0590548484947393,0.43441992679319924,1.8055646056580401,-0.6345578799723612,-0.12936360457976634,-0.5206114595648492,-0.996206826114747
21926,ds005280,sub-086,13,8.0,4.0,0,2.471464108526063,-0.7861677357142073,0.7183816124848559,-0.8195761648596576,-0.12636954594697644,0.6272166307225651,-0.03366512010318685,-0.2866913904355874,0.04787505403678039,-0.6754342545238934,-1.1324313382506621,0.4092629505726066,-0.16631981194410347,-0.9969609741646344,-1.2988018098544567
21927,ds005280,sub-086,14,7.0,3.5,1,2.7628838258832458,-0.6180213620499733,-0.9863544836485859,-0.6346757710094791,0.9271108307371058,-0.4703994329158558,-0.2244881787025313,-0.7614523821383538,-0.1297418879461098,0.6112157425511896,-0.6966305581650465,-0.7763664713432038,-0.8306469463484819,0.002565068454643222,-1.4898559305279133
21928,ds005280,sub-086,15,7.0,3.5,0,-0.4330799379379686,-1.4265600443871993,-0.4417050322292697,0.7652092674996929,-0.11169971034054436,-0.20613183662638115,0.18532089021239687,0.41196652480410517,0.4875746779906785,-1.2719524205618302,-1.384068271040895,0.1794602110158498,-0.07299747837622521,0.28337858159855484,0.4363016801328363
21929,ds005280,sub-086,16,6.0,3.5,0,1.2486855030019133,-1.8076418677971613,0.5048518081546511,-0.6520738271539337,0.15412854212282373,-0.5098849294785806,0.1552524980513803,-1.201297248548267,0.1419097635274485,-1.3802000816260174,-0.4508954296633432,-0.17298439700804485,0.08124162783268347,0.382110737458712,-0.03205733647542256
21930,ds005280,sub-086,17,6.0,3.5,0,-0.6352434955770686,-0.4444752436330627,-0.2427491613747565,-0.5730031471820058,0.5111735586146953,-1.1371701002566592,0.1719143052341762,0.13744444383354038,0.08614420289148984,-0.6134509597487198,-0.3382506448100911,-0.26279828515436393,0.019639476919354797,0.32527899559215856,0.2398893862868233
21931,ds005280,sub-086,18,7.0,3.5,0,1.3134986016727357,0.49943930970418576,0.03686212017165848,-0.2634092923118884,0.05023573182661553,1.2503885224657625,-0.4065651218917991,-0.9315723887588345,0.2519716240417647,-0.3761095152252399,-0.9730621475402407,-0.4370161159451695,-0.23082082056500125,0.016774425042253602,-0.3877674583924077
21932,ds005280,sub-086,19,9.0,4.0,1,3.46276917347443,0.4781368617869808,-0.6457581159533093,-0.9202142407594135,0.8610503145864254,2.355085551406376,-0.4112198379041253,-0.12390873107655517,0.0026308990476333464,0.24270895873693255,-0.47899625791502876,-1.176133207290422,-0.312512069563439,-0.46447816015037946,-1.1627556981053466
21933,ds005280,sub-086,20,9.0,4.0,1,4.4477852346825895,-0.7150118169883158,0.27356155026813234,-1.2512764300179267,0.13664070225838507,-0.6172743975067128,0.3012968808233898,0.499301027702265,0.15601772315076487,0.007571542823303302,0.37813713175968594,0.05298515752185024,-0.5957040345980346,0.9582794979735474,0.8417246393312775
21934,ds005280,sub-087,0,5.0,3.0,0,1.5404459995695667,-0.37323955235245887,1.0119426292310665,-0.5704903776753115,0.43220920383303707,-1.9421050115683614,0.3816948138134361,0.8072587011097858,0.31682895945978373,0.24831545513793057,-0.6733808893785044,-0.5492374660680795,-0.14360223696870897,0.5774650741849772,-0.030314061377745588
21935,ds005280,sub-087,1,6.0,3.5,0,-0.3919721456811742,-0.5595208946112481,0.47470364201847004,-0.8094714200117439,0.4761730527081077,1.1194111005319907,-0.26312375478329614,0.5495667022545747,0.270791605238784,0.3643430114366952,0.8830518729742733,-0.8770131741943771,0.31671680725977486,0.06937143466646313,-0.004506933179762355
21936,ds005280,sub-087,2,7.0,3.5,0,1.7852282469709893,-1.2580166019541958,1.0082276705625577,-0.9027637094304806,-0.5457617204776852,1.0536121965838543,-0.15228657055407016,-0.5950844690060331,-0.2760388426110469,-0.6227025868487278,0.2044530846381094,-0.5716655228713984,0.2608895042303113,0.2533242953129587,-1.0344972481017083
21937,ds005280,sub-087,3,7.0,3.5,1,2.71049610414014,-0.8257911613950965,-0.28357444077968297,-0.3828876814611886,1.5093029042462198,-0.5712828619648361,-0.04925640866378823,0.8921957232642687,0.1277612995982803,0.16581753562694218,-0.8902657154982869,-1.707833452916958,-0.564525626082142,-0.04753159841543243,-0.6271217125714373
21938,ds005280,sub-087,4,7.0,3.5,0,1.5914082843434532,-0.20948585108085094,0.60821575037735,-0.5670722259712874,0.24498292434651592,-0.7709646670787608,0.177868711764346,-0.8837898898046905,0.5096602973159534,-0.42947914136580967,-0.157064674215339,-1.5282069082403604,0.7232428395519377,-0.12169048046417712,-0.9564343454319642
21939,ds005280,sub-087,5,6.0,3.0,0,3.077074419245921,-1.4622614495901534,-0.9212095846136943,0.3734724523513575,0.15149225010637646,0.024799601807773998,0.07789474989025702,-0.9389415976671889,0.2839818793667281,-0.3028178861189297,-0.5817725887070009,-1.6397929425233906,-0.2655111179776502,0.4351968455710432,0.5432525380053081
21940,ds005280,sub-087,6,7.0,3.0,0,0.9491242778487261,-1.4898677435958234,1.385628858645877,0.09319349524898939,0.13966175034026107,0.9171833829148287,-0.10405453429290627,0.5455245324135757,0.1649207689207315,1.5239423440266509,0.22462991530587906,-0.4697680542567035,0.5863016276334483,0.2040005702390268,-0.7609016801898993
21941,ds005280,sub-087,7,4.0,3.0,0,1.472729195032951,-1.351892871489204,0.4478934142559595,-0.2542712460717978,0.1024653249278597,-0.3633595030151407,0.04193109510829762,-1.2945817418094827,-0.02798415595079002,0.09274334152747192,-0.5619266886299161,-0.06832321192033808,-0.04266131447131,-0.554931460179824,-0.37748103447926523
21942,ds005280,sub-087,8,6.0,3.0,0,0.17269626191274304,-1.001870893311459,-0.2806707871586272,-0.6096547471823732,0.27536897529859405,-1.2294655163698998,0.15708535370206528,-1.1251887096900346,0.3319814706730005,-0.284698647701455,-0.2959311485611803,-1.2413640805734218,0.6189775941305038,-0.1807323873864714,0.06569622100081071
21943,ds005280,sub-087,9,8.0,3.5,0,1.9781506392433907,0.04201335902917489,-1.1198911673378176,0.08727485263878498,0.6116165229383176,0.7469649810750157,-0.2555881605820574,0.8401227788155126,-0.2476688222060169,0.3056268963163949,0.5944335989249748,-2.225993707177461,0.015005310231271543,1.0873749369403172,-0.2522528500849002
21944,ds005280,sub-087,10,4.0,3.0,0,0.6579534096423957,-0.7863291471171778,0.2797356094282757,-0.26993097286771883,-0.4780613603343027,-0.741695165081648,0.2384371153278533,0.008370969944162374,0.3184514732158674,1.350496453444748,-0.2106740871589271,-0.6546556664111317,0.13164168040950408,-0.423253351776978,-0.7939588594477025
21945,ds005280,sub-087,11,7.0,3.5,0,1.872165502311103,0.4154664781343844,-0.10290321681477352,-0.8079040262051531,0.6007371821423082,-0.49200239174560834,0.02795729132881805,0.19734821296897365,0.3957428004582175,-0.2540846566437638,-1.0585993109128007,-1.858427921660068,-0.06489986823558204,-0.2431991868628788,-1.4558964450794374
21946,ds005280,sub-087,12,4.0,3.0,2,-1.9266620344737713,-1.109849583474197,0.19881809624405877,-0.20030709331975025,-0.4960008993328075,-0.5208952029174795,0.36192463044881273,0.18935393705518938,0.8889197206753419,-0.5129623487382168,0.6176623207979018,-0.8370293005516019,-0.33902906613669925,-0.0200575380714688,-0.6225043163184087
21947,ds005280,sub-087,13,5.0,3.5,0,-0.29989169088399836,-0.6609787016560835,0.46290928653536156,-0.14785942002092936,-0.8059638595640252,-0.7476578443354438,0.16110534799459925,-0.17346409629921208,-0.9293684553283701,0.7225368993823837,-0.42113878375055597,-0.7961805289284072,-0.1899775290546358,-0.48773426725852453,-0.31886868932212703
21948,ds005280,sub-087,14,7.0,3.0,2,-1.710300831241934,0.13831305098206914,-0.09847397597865493,-0.5088042928926889,1.3271843477468406,0.14008523395421238,-0.28085973965756034,-0.14294942463122182,-0.4325561587178575,-0.4231996202507841,-0.5613731253092089,-0.09971252625381566,-0.08034482781774686,0.1801203921721513,-0.11888201825199991
21949,ds005280,sub-087,15,6.0,3.0,0,-0.18415877782742732,-0.43857734102769264,-0.6641600905281081,-0.2921412519587111,0.9875671342365141,-0.40842697629015434,-0.08031005901724751,1.0971425691998584,0.10280794153547307,0.8276918404417286,-0.029903199155898612,-0.373420884583516,-0.07613968016474573,-0.07078026101084729,-0.7800750204987501
21950,ds005280,sub-087,16,8.0,3.5,1,2.513396816378926,0.8415747459534996,0.9303362887241513,1.1642647248377544,0.8965270077393257,0.25386125923652925,-0.18067953072598403,-0.525615587551059,-0.0395631093730572,-0.3330315614539383,-0.2718773658500406,-1.9042655892663505,0.33817882631268426,-0.4479128554024307,-0.6169330369692705
21951,ds005280,sub-087,17,7.0,3.5,0,0.8274790469870732,-1.1805107282415643,1.6945266783458273,-0.9135969688425448,-0.07931961764734796,-0.5838622333653216,0.052550977730736116,-0.17052434462699637,0.6078233443174295,0.19165400493988877,-0.3612918820291475,-1.053697817384752,0.591029619223398,-0.4967382353487937,-1.0720040224476248
21952,ds005280,sub-087,18,7.0,3.0,0,0.7946043421371265,-0.8421500006954856,-1.523857029252692,1.1745981150868137,-0.6505966970457739,-0.7966858850513786,0.3416729968263753,0.9439965304225699,0.06479430546575139,-0.4382950362567157,-0.6557081071194821,0.03303210072651966,0.054047402182757553,0.4237492600797469,0.07842770867014298
21953,ds005280,sub-087,19,5.0,3.5,2,-1.5936223168055998,-1.0057455563429294,0.28140203926201196,-0.7363502550573872,0.8878140679489289,0.48226756736732773,-0.3095475614362063,-0.6339177616476636,-0.5065734458350966,0.5693801158829479,-0.5526072012950629,0.40452676707323243,0.46450726019982047,0.23304516670283792,0.12927181368433852
21954,ds005280,sub-087,20,5.0,3.5,0,1.5173387885908705,-1.5954451653826511,1.5644757896378025,1.157834025338232,0.7526824890275668,-1.2948353871058231,0.10755174733121113,1.7917166478086513,-0.42133416124440815,-0.636033536558995,-0.22070384727709624,0.11631172020250076,0.6512515407179351,0.26552622048687785,-0.31672269442474393
21955,ds005280,sub-087,21,4.0,3.0,2,-2.321325454410645,-0.534060469045922,-0.20433241253303047,1.3475133728321576,-1.156416772128633,0.1064383098884349,0.24086172616634646,-0.5066748014309334,0.317513612669026,0.9496027293835311,0.27938349091985315,-0.7504357244213903,-0.5381521119841699,-0.26261424975476233,-0.05888366985840681
21956,ds005280,sub-087,22,4.0,3.0,2,-2.2531295291280165,-0.9629085467215721,0.8180096588929415,0.5798561887339008,-1.1301204211405371,-0.583267079742718,0.4399823045144978,-0.6399315745124649,1.1241946174114588,0.1649955424969273,-0.44244870212092946,0.17287023513966276,-0.15694066166704557,-0.5445985339927774,-0.06658931349496251
21957,ds005280,sub-087,23,6.0,3.0,0,-0.4532638011996497,-1.4545107026746655,-0.40424610010129786,1.763064139544004,-1.4549429930591795,0.0046799493421448716,0.3456142222835542,-0.2542553359484773,0.2586956912534972,0.0982563628296102,-0.23685141674384178,-0.5146514100313722,-0.481873848219336,-0.03421579770301568,-0.007771398991908624
21958,ds005280,sub-087,24,5.0,3.5,2,-1.7627177154289504,-0.5384285979851272,-1.6429132455471886,-0.575538263240345,0.29231216961541373,0.06089370142681153,-0.03906803813871497,-0.7549205690785343,-0.10970967288475034,-1.1630980317537698,-1.2231370894448246,-0.41271644383312195,-0.35939463564289587,-0.30321677803761515,0.18465607556375063
21959,ds005280,sub-087,25,5.0,3.0,0,-1.1194138527969968,-1.1092919751287333,-0.6754906546699427,1.0743060156904733,-2.4828140221925747,-1.1607290035196363,0.5535027545080986,-0.036101546586799954,-0.596918271004779,0.8255339149581667,0.07952309189206413,-0.31012772564139746,-0.01741579268657745,-0.1863195750482967,0.07048976906310081
21960,ds005280,sub-087,26,6.0,3.5,0,2.299906115261479,-1.7610427324722995,0.44961320868580906,0.014025657306128567,-0.16268572531890604,0.16804827256182642,0.06434409593285068,0.005067704623788531,-0.5267828042676714,-0.19404430829440109,-0.11953627973350911,-2.067530735718721,0.13349729198626004,0.8357388133364894,0.45084855275992053
21961,ds005280,sub-087,27,6.0,3.5,0,-0.7601435829342057,-0.9364245940000319,-0.5988196500813799,-0.503179162329685,2.0174854975861205,-0.416901233618815,-0.3414045945709359,1.530264523648142,-0.8466199170216195,-0.20000164557822891,1.2180797237454342,0.7522478662152239,-0.015758834030995657,0.158981216002876,-0.3499395057653332
21962,ds005280,sub-087,28,6.0,3.5,0,2.3992648377835173,-1.207309467417308,0.3446360966868427,-0.6826231207837133,-1.5362839231590384,1.9115316521676002,-0.24539162637517659,-1.9445115984584755,-1.7115744402283155,0.23746845820579424,-0.6985858700904585,-1.5920610180070645,-0.31782990399889877,-0.3466652879210214,0.15315869229773077
21963,ds005280,sub-088,0,3.0,3.0,0,0.6051227986345713,-0.037935269778402766,1.4014973102231065,-0.0748826188214145,0.48337308047589567,0.33154140016750694,-0.1287852935886066,-0.2820384967291751,-0.41844842277798544,-0.47792118942531275,-0.6468318988318705,-1.051291939073444,0.020944248748131198,0.15669889861446093,-0.2920176222373129
21964,ds005280,sub-088,1,4.0,3.5,0,0.047577763071507476,-0.08285367878330524,0.17307197678034747,-1.4611018317316964,0.12238760402613322,1.4277979371693497,-0.06792085750273082,-0.23856745921065453,0.4925936509321776,-0.8349340317823271,0.429426086110135,-0.1061581205512372,0.2895671118741346,0.12567747599912976,0.008749390250323655
21965,ds005280,sub-088,2,5.0,3.5,0,2.4721101323776282,-0.5895689906011798,0.5471117913588328,-0.23543235392226208,0.3373053079550006,-0.4596187463615618,0.13361583020312207,0.2787314305811308,0.4731388658624812,-0.3597535794556643,0.4171812271539989,-0.46422593496919634,-0.19875952327271737,0.5645120711452528,0.21240450584692008
21966,ds005280,sub-088,3,6.0,3.5,0,2.681329973625662,-0.6776606099843271,1.428200184589038,-0.29144706272097065,0.4523569195012115,-1.245825467131445,0.21367158437981779,-0.1713117051456439,0.6298043541822683,-0.7144771082212212,0.8530957277156639,-0.25788301399619845,-0.39110589861770856,0.12219711350846067,0.7037886824472491
21967,ds005280,sub-088,4,5.0,3.5,0,1.7393600733406405,0.12273787213226081,0.8849135968920706,-1.0359320597982156,0.09625907343140486,-0.8338456667974328,0.40709975005274135,-1.1889138187903843,1.3013291319307585,0.04986461782726509,0.6656138739527371,-1.3476840275357205,0.10290741116493207,0.44707532149982987,1.2205581320647485
21968,ds005280,sub-088,5,4.0,3.0,1,3.3236426529130063,-1.1094226206606033,0.718347435416693,0.431915013178035,0.054133157698348824,-0.08741153091829006,-0.053901489070799044,-0.2572074174781784,-1.212796358750411,0.7951169429915155,0.8709816762303875,-0.7004992780639421,0.04225388211967515,0.3691917998333261,0.7258406868009252
21969,ds005280,sub-088,6,5.0,3.0,0,2.1945353735587316,-0.26069663010324373,-0.31303148662884656,-0.8378854546729125,-0.5046115391195426,-0.6912428395359141,0.4565114656157417,-0.1968723402168373,1.3945832895544428,-0.9792205637080764,0.13413280445009967,-1.2537241363983898,0.35591415405196286,-0.28540843819185296,-0.2671828425706008
21970,ds005280,sub-088,7,6.0,3.0,0,2.478161940947626,-0.8349775419522367,3.0514211108029,0.5593123537778261,0.07838063250161946,0.4299497874024374,0.07977961636156924,-0.9465865038906319,0.6094818517996661,0.7196858817127668,0.9558653399763278,-1.2913473285878245,0.15038531191994084,0.42821614663295654,1.1577829478625867
21971,ds005280,sub-088,8,5.0,3.0,1,3.0620933719752057,-1.1979001313837017,0.7856575809410742,-0.7076092662982693,1.384311218737195,0.9188585508672024,-0.2404980700121882,0.5938655059978544,0.1288295168915481,0.8684794397270389,1.1824799383915963,0.13107146901840785,0.021950070743952988,0.3797800478976679,0.3519896209505048
21972,ds005280,sub-088,9,5.0,3.5,1,3.6164454685385015,0.9852103512293859,4.845446865588926,0.8894067455856252,-0.0648581780746743,0.05893996524209154,0.19051325205091593,-0.9567764147084435,0.09699848809300692,-1.9804552117819703,-0.09288638387017517,-1.2640575574297925,0.0842259917158459,0.36336813203276724,1.807569449391098
21973,ds005280,sub-088,10,3.0,3.0,0,1.1533979048506118,-0.306173570953138,0.6367074858933419,0.28714045430228174,-0.39216458425534034,-0.462265849829088,0.34137050765809873,-1.1978238178641603,0.6287670824048646,-0.6026459917779393,0.024900930769968976,-0.02231932998389855,-0.46599997245964575,0.9788424177351908,0.26337835276820676
