dataset,subject,epoch,rating,laser_power,tsne_1,tsne_2,state,knn_predicted_state
ds005473,sub-014,126,2.0,2.5,-55.71356,-43.293365,1,1
ds005473,sub-014,127,2.0,2.5,-58.359768,-30.79672,1,1
ds005473,sub-014,128,2.0,2.25,-31.879793,-23.691837,1,1
ds005473,sub-014,129,4.5,3.0,-61.310078,-19.111822,0,0
ds005473,sub-015,0,5.0,3.0,-32.254772,-17.235348,1,1
ds005473,sub-015,1,4.7,1.5,-68.78035,16.2779,0,0
ds005473,sub-015,2,8.0,4.0,50.15704,-5.7426333,4,4
ds005473,sub-015,3,2.0,1.75,-44.056984,10.093477,0,0
ds005473,sub-015,4,5.0,3.5,20.828514,-2.768136,3,3
ds005473,sub-015,5,1.0,1.75,-69.360695,18.626059,0,0
ds005473,sub-015,6,4.0,2.75,-65.00912,-28.657785,1,1
ds005473,sub-015,7,1.5,1.75,-54.974304,24.807861,0,0
ds005473,sub-015,8,8.0,4.0,27.073982,12.26538,4,4
ds005473,sub-015,9,2.5,2.25,-51.07731,-37.28429,1,1
ds005473,sub-015,10,5.0,3.25,-65.34959,-1.0397059,0,0
ds005473,sub-015,11,1.0,2.0,-71.76216,-20.648317,0,0
ds005473,sub-015,12,7.5,4.0,30.131727,-20.486662,3,3
ds005473,sub-015,13,4.0,2.5,4.2435107,9.772444,2,2
ds005473,sub-015,14,4.5,3.5,1.4750274,10.495499,2,2
ds005473,sub-015,15,1.0,1.25,-61.510654,-42.401512,1,1
ds005473,sub-015,16,4.0,3.0,-65.35603,-1.0666821,0,0
ds005473,sub-015,17,3.5,2.0,-62.546104,-35.853203,1,1
ds005473,sub-015,18,3.0,2.5,-81.37938,1.3220321,0,0
ds005473,sub-015,19,5.0,3.75,-46.881317,45.98457,0,0
ds005473,sub-015,20,2.0,1.75,-69.41086,19.607643,0,0
ds005473,sub-015,21,4.0,3.25,17.266535,-2.0963392,3,3
ds005473,sub-015,22,2.0,2.25,-70.16084,-1.720603,0,0
ds005473,sub-015,23,0.0,1.25,-78.626335,2.496333,0,0
ds005473,sub-015,24,4.5,3.25,-42.805847,-42.669693,1,1
ds005473,sub-015,25,4.0,2.0,3.9423227,9.42896,2,2
ds005473,sub-015,26,3.5,3.5,-68.50254,17.73888,0,0
ds005473,sub-015,27,1.0,1.25,-66.49921,19.477537,0,0
ds005473,sub-015,28,5.0,3.25,-71.75403,-15.539693,0,0
ds005473,sub-015,29,1.0,1.0,-65.29755,-33.282967,1,1
ds005473,sub-015,30,6.0,3.75,28.678024,-16.64582,3,3
ds005473,sub-015,31,2.0,1.5,-77.183044,3.9676945,0,0
ds005473,sub-015,32,3.5,2.75,-45.23736,-39.807156,1,1
ds005473,sub-015,33,0.5,1.0,-70.44347,19.961096,0,0
ds005473,sub-015,34,5.0,4.0,36.35047,-23.447588,3,3
ds005473,sub-015,35,2.0,1.5,-62.290173,-8.640747,0,0
ds005473,sub-015,36,4.0,3.0,-0.23007283,8.265908,2,2
ds005473,sub-015,37,2.0,1.0,-66.56746,-34.251995,1,1
ds005473,sub-015,38,4.5,2.75,-8.6613455,-41.348106,1,1
ds005473,sub-015,39,1.0,1.75,-72.4233,6.1676126,0,0
ds005473,sub-015,40,0.0,2.25,-76.27501,13.125275,0,0
ds005473,sub-015,41,7.0,3.75,69.500885,-11.211313,4,4
ds005473,sub-015,42,1.0,1.25,-56.683273,1.1849031,0,0
ds005473,sub-015,43,5.0,3.5,20.041082,-2.3070173,3,3
ds005473,sub-015,44,3.5,2.0,-71.11648,-1.0416768,0,0
ds005473,sub-015,45,2.5,1.5,-69.31342,-14.653301,0,0
ds005473,sub-015,46,5.5,3.75,-30.850185,-4.1074505,0,0
ds005473,sub-015,47,4.0,2.25,-68.29274,-12.483478,0,0
ds005473,sub-015,48,5.0,3.5,22.056814,0.38358036,3,3
ds005473,sub-015,49,2.5,1.25,-72.09266,-12.02751,0,0
ds005473,sub-015,50,4.0,3.25,-55.14309,16.852661,0,0
ds005473,sub-015,51,4.0,2.5,-9.437372,-45.439735,1,1
ds005473,sub-015,52,3.5,2.75,-69.83749,4.741608,0,0
ds005473,sub-015,53,2.0,1.0,-69.863655,-7.2670608,0,0
ds005473,sub-015,54,6.5,3.75,7.503048,54.66173,2,2
ds005473,sub-015,55,2.0,2.0,-4.1336293,-51.295033,1,1
ds005473,sub-015,56,2.0,3.0,-21.909481,61.04583,2,2
ds005473,sub-015,57,1.0,1.5,-62.566277,-34.755074,1,1
ds005473,sub-015,58,0.0,1.0,-75.06973,15.776922,0,0
ds005473,sub-015,59,7.0,4.0,50.318142,-24.900217,3,3
ds005473,sub-015,60,4.5,2.75,-23.777355,-35.658913,1,1
ds005473,sub-015,61,3.0,2.5,-74.7001,18.135155,0,0
ds005473,sub-015,62,1.0,2.5,-66.68437,-14.082017,0,0
ds005473,sub-015,63,4.0,2.25,-65.13727,-35.58833,1,1
ds005473,sub-015,64,5.0,3.0,-35.37929,16.829826,0,0
ds005473,sub-015,65,5.0,3.0,34.964794,-19.572392,3,3
ds005473,sub-015,66,0.5,1.5,-58.455246,-1.5628556,0,0
ds005473,sub-015,67,7.5,4.0,41.861813,28.64885,4,4
ds005473,sub-015,68,1.0,1.75,0.4197881,10.973908,2,2
ds005473,sub-015,69,6.5,3.5,62.76653,-10.768858,4,4
ds005473,sub-015,70,2.0,1.75,-75.64213,-6.3881984,0,0
ds005473,sub-015,71,2.5,2.75,-82.47827,5.0064764,0,0
ds005473,sub-015,72,0.5,1.75,-63.64212,-34.48391,1,1
ds005473,sub-015,73,8.5,4.0,62.59302,-9.040205,4,4
ds005473,sub-015,74,4.0,2.25,-66.82306,-27.61151,1,1
ds005473,sub-015,75,7.0,3.25,35.562466,-19.730042,3,3
ds005473,sub-015,76,5.0,2.0,-16.113506,-45.61693,1,1
ds005473,sub-015,77,8.5,4.0,47.071625,-20.39615,3,3
ds005473,sub-015,78,4.0,2.5,-69.39166,21.36517,0,0
ds005473,sub-015,79,7.0,3.5,51.053143,-5.4985166,4,4
ds005473,sub-015,80,0.5,1.25,-77.05709,4.7852254,0,0
ds005473,sub-015,81,4.5,3.0,43.339283,-19.721418,3,3
ds005473,sub-015,82,4.0,2.0,-73.43583,8.649838,0,0
ds005473,sub-015,83,3.5,2.5,-67.79284,15.388014,0,0
ds005473,sub-015,84,6.0,3.75,57.467594,-7.7035766,4,4
ds005473,sub-015,85,0.5,1.75,-69.845146,17.580944,0,0
ds005473,sub-015,86,4.0,3.25,33.42255,-13.083054,3,3
ds005473,sub-015,87,2.0,2.25,-36.643047,9.676427,0,0
ds005473,sub-015,88,2.0,1.25,-52.026165,-28.33676,1,1
ds005473,sub-015,89,5.0,3.25,0.85214454,10.713448,2,2
ds005473,sub-015,90,1.0,2.0,-68.6891,10.124153,0,0
ds005473,sub-015,91,7.0,3.5,63.104824,-10.607795,4,4
ds005473,sub-015,92,0.5,1.25,-38.033047,10.8770685,0,0
ds005473,sub-015,93,6.5,3.25,49.94223,-8.418581,4,4
ds005473,sub-015,94,2.5,1.0,-29.57536,-8.68057,1,1
ds005473,sub-015,95,6.5,3.75,38.447254,-12.993915,3,3
ds005473,sub-015,96,3.0,1.5,-4.9111214,-4.111188,3,3
ds005473,sub-015,97,4.0,2.75,22.66543,-32.5301,3,3
ds005473,sub-015,98,1.0,1.0,-25.665163,-25.991869,1,1
ds005473,sub-015,99,6.0,4.0,70.16489,-8.4476795,4,4
ds005473,sub-015,100,0.5,1.5,-61.098526,-5.7208424,0,0
ds005473,sub-015,101,1.0,3.0,-69.646355,-7.5909514,0,0
ds005473,sub-015,102,0.5,1.0,-55.925613,15.41889,0,0
ds005473,sub-015,103,3.0,2.75,-58.1717,-26.944965,1,1
ds005473,sub-015,104,0.0,1.75,-29.720873,-46.857334,1,1
ds005473,sub-015,105,3.5,2.25,17.254072,21.569447,2,2
ds005473,sub-015,106,5.0,3.75,48.78585,-4.930212,4,4
ds005473,sub-015,107,1.0,1.25,-61.230778,-38.64272,1,1
ds005473,sub-015,108,5.0,3.5,28.534494,-12.153951,3,3
ds005473,sub-015,109,1.0,2.0,-53.48788,-6.951776,0,0
ds005473,sub-015,110,2.0,1.5,-70.84049,9.5296545,0,0
ds005473,sub-015,111,7.5,3.75,63.75585,-10.533536,4,4
ds005473,sub-015,112,4.0,2.25,-57.26256,18.628416,0,0
ds005473,sub-015,113,6.5,3.5,49.919975,-7.810475,4,4
ds005473,sub-015,114,3.0,1.25,-45.3028,20.40985,0,0
ds005473,sub-015,115,6.0,3.25,54.583508,-11.697576,4,4
ds005473,sub-015,116,2.0,2.5,-51.04171,-37.19428,1,1
ds005473,sub-015,117,3.5,2.75,-49.13002,32.26133,0,0
ds005473,sub-015,118,0.0,1.0,-77.70661,-7.813174,0,0
ds005473,sub-015,119,6.5,3.75,64.321106,-10.6116085,4,4
ds005473,sub-015,120,2.0,2.0,-64.65677,-33.808723,1,1
ds005473,sub-015,121,3.5,3.0,9.404072,-59.49511,3,3
ds005473,sub-015,122,2.0,1.5,-71.02102,19.57879,0,0
ds005473,sub-015,123,1.0,1.0,-71.514015,-3.4398491,0,0
ds005473,sub-015,124,5.5,4.0,62.523937,-11.012063,4,4
ds005473,sub-015,125,4.0,2.75,-47.95273,17.5737,0,0
ds005473,sub-015,126,4.0,2.5,22.954748,-16.019178,3,3
ds005473,sub-015,127,3.5,2.5,-62.30679,7.2180285,0,0
ds005473,sub-015,128,3.5,2.25,-77.38706,18.771532,0,0
ds005473,sub-015,129,4.5,3.0,42.728455,-19.128174,3,3
ds005473,sub-016,0,9.0,3.0,-57.39066,-28.787868,1,1
ds005473,sub-016,1,6.0,1.5,-43.775883,-27.620567,1,1
ds005473,sub-016,2,10.0,4.0,10.327749,-0.44649556,3,3
ds005473,sub-016,3,8.0,1.75,-24.389606,5.0813546,0,0
ds005473,sub-016,4,5.0,3.5,-33.572372,-25.152403,1,1
ds005473,sub-016,5,6.0,1.75,-51.24775,31.52565,0,0
ds005473,sub-016,6,4.0,2.75,-34.337925,12.362442,0,0
ds005473,sub-016,7,6.0,1.75,-64.1407,20.293783,0,0
ds005473,sub-016,8,10.0,4.0,45.57647,-22.17494,3,3
ds005473,sub-016,9,8.0,2.25,41.789448,-35.30158,3,3
ds005473,sub-016,10,5.0,3.25,-26.947098,-16.1927,1,1
ds005473,sub-016,11,4.0,2.0,-38.55601,22.882177,0,0
ds005473,sub-016,12,10.0,4.0,23.1603,2.0254383,3,3
ds005473,sub-016,13,4.0,2.5,-58.527084,-19.100418,0,0
ds005473,sub-016,14,6.0,3.5,-46.989597,-24.93691,1,1
ds005473,sub-016,15,3.0,1.25,-24.60858,10.283659,0,0
ds005473,sub-016,16,5.0,3.0,-57.30521,-28.095936,1,1
ds005473,sub-016,17,4.0,2.0,-36.30664,33.94851,0,0
ds005473,sub-016,18,6.0,2.5,-50.02991,14.385947,0,0
ds005473,sub-016,19,10.0,3.75,48.810738,9.355468,4,4
ds005473,sub-016,20,2.0,1.75,-37.156097,16.146898,0,0
ds005473,sub-016,21,8.0,3.25,-52.089737,-2.000828,0,0
ds005473,sub-016,22,0.0,2.25,-65.15583,31.96502,0,0
ds005473,sub-016,23,4.0,1.25,-11.828598,15.408769,2,2
ds005473,sub-016,24,5.0,3.25,-28.680561,-18.58181,1,1
ds005473,sub-016,25,6.0,2.0,-25.65614,-0.17833215,0,0
ds005473,sub-016,26,9.0,3.5,22.854683,-5.78654,3,3
ds005473,sub-016,27,2.0,1.25,-41.939404,5.9494534,0,0
ds005473,sub-016,28,8.0,3.25,-66.33321,-38.30802,1,1
ds005473,sub-016,29,3.0,1.0,-71.49167,-8.405394,0,0
ds005473,sub-016,30,10.0,3.75,16.780605,-28.898386,3,3
ds005473,sub-016,31,2.0,1.5,-37.101185,7.884275,0,0
ds005473,sub-016,32,5.0,2.75,-51.695255,-49.51487,1,1
ds005473,sub-016,33,2.0,1.0,-56.997623,23.133316,0,0
ds005473,sub-016,34,10.0,4.0,48.78173,-6.7818365,4,4
ds005473,sub-016,35,3.0,1.5,-62.5179,23.088839,0,0
ds005473,sub-016,36,2.0,3.0,-54.728107,38.190807,0,0
ds005473,sub-016,37,3.0,1.0,-47.633823,-34.448208,1,1
ds005473,sub-016,38,4.0,2.75,-47.36471,-10.007487,0,0
ds005473,sub-016,39,1.0,1.75,-55.86216,23.582441,0,0
ds005473,sub-016,40,4.0,2.25,-36.447395,-26.352633,1,1
ds005473,sub-016,41,9.0,3.75,34.02159,-34.627934,3,3
ds005473,sub-016,42,3.0,1.25,-71.02947,19.799255,0,0
ds005473,sub-016,43,10.0,3.5,48.45952,-30.373121,3,3
ds005473,sub-016,44,4.0,2.0,-28.697575,51.190723,2,2
ds005473,sub-016,45,6.0,1.5,-33.43526,-28.156101,1,1
ds005473,sub-016,46,10.0,3.75,63.840504,14.856399,4,4
ds005473,sub-016,47,8.0,2.25,-1.882404,-22.234966,3,3
ds005473,sub-016,48,9.0,3.5,-30.67438,-36.89603,1,1
ds005473,sub-016,49,3.0,1.25,-49.94636,-0.43068364,0,0
ds005473,sub-016,50,6.0,3.25,-36.581417,13.266988,0,0
ds005473,sub-016,51,5.0,2.5,-46.06381,-29.861877,1,1
ds005473,sub-016,52,8.0,2.75,-51.496746,16.25769,0,0
ds005473,sub-016,53,1.0,1.0,-11.571404,3.8016336,2,2
ds005473,sub-016,54,6.0,3.75,19.754183,-2.0701265,3,3
ds005473,sub-016,55,2.0,2.0,-54.80597,-27.803314,1,1
ds005473,sub-016,56,4.0,3.0,-17.90743,53.717678,2,2
ds005473,sub-016,57,2.0,1.5,-45.746487,-3.269726,0,0
ds005473,sub-016,58,0.0,1.0,-46.543613,-7.218225,0,0
ds005473,sub-016,59,10.0,4.0,53.064007,-6.3211846,4,4
ds005473,sub-016,60,8.0,2.75,-51.89991,-29.287252,1,1
ds005473,sub-016,61,5.0,2.5,-52.800472,20.340975,0,0
ds005473,sub-016,62,8.0,2.5,-31.414454,13.021197,0,0
ds005473,sub-016,63,9.0,2.25,-2.2135653,-51.866184,1,1
ds005473,sub-016,64,6.0,3.0,-56.92484,31.72703,0,0
ds005473,sub-016,65,4.0,3.0,-54.373745,2.3214784,0,0
ds005473,sub-016,66,2.0,1.5,-67.604774,1.330504,0,0
ds005473,sub-016,67,10.0,4.0,42.849228,-0.8699821,4,4
ds005473,sub-016,68,1.0,1.75,-44.71949,30.313925,0,0
ds005473,sub-016,69,6.0,3.5,51.605278,-4.982118,4,4
ds005473,sub-016,70,3.0,1.75,-29.402596,-40.80051,1,1
ds005473,sub-016,71,5.0,2.75,19.369019,-35.008,3,3
ds005473,sub-016,72,4.0,1.75,-42.826584,-28.134176,1,1
ds005473,sub-016,73,9.0,4.0,23.414677,30.731956,2,2
ds005473,sub-016,74,3.0,2.25,-44.33092,-8.194222,0,0
ds005473,sub-016,75,7.0,3.25,-2.0577896,-6.1395764,3,3
ds005473,sub-016,76,2.0,2.0,-37.32154,-11.079658,1,1
ds005473,sub-016,77,10.0,4.0,44.160637,-25.513863,3,3
ds005473,sub-016,78,4.0,2.5,-70.22205,-0.7918662,0,0
ds005473,sub-016,79,5.0,3.5,-3.4284713,6.8850403,2,2
ds005473,sub-016,80,2.0,1.25,-55.83029,-30.647406,1,1
ds005473,sub-016,81,4.0,3.0,-24.864216,-17.611248,1,1
ds005473,sub-016,82,1.0,2.0,-58.948853,-14.394959,0,0
ds005473,sub-016,83,5.0,2.5,-29.269674,12.182518,0,0
ds005473,sub-016,84,9.0,3.75,25.6083,26.632343,2,2
ds005473,sub-016,85,4.0,1.75,-31.589632,-42.85443,1,1
ds005473,sub-016,86,3.0,3.25,-21.34771,47.57306,2,2
ds005473,sub-016,87,5.0,2.25,-80.97674,-4.5383925,0,0
ds005473,sub-016,88,2.0,1.25,-64.6853,-12.960306,0,0
ds005473,sub-016,89,6.0,3.25,22.128828,-34.510838,3,3
ds005473,sub-016,90,1.0,2.0,-57.337624,-40.89919,1,1
ds005473,sub-016,91,5.0,3.5,-56.50644,8.878017,0,0
ds005473,sub-016,92,0.0,1.25,-49.890488,2.7695282,0,0
ds005473,sub-016,93,4.0,3.25,-31.423677,-21.86535,1,1
ds005473,sub-016,94,2.0,1.0,-71.72727,-15.804701,0,0
ds005473,sub-016,95,10.0,3.75,30.737091,-0.94142914,3,3
ds005473,sub-016,96,3.0,1.5,-34.373535,28.318443,0,0
ds005473,sub-016,97,4.0,2.75,-19.63417,57.174873,2,2
ds005473,sub-016,98,0.0,1.0,-47.232033,20.304438,0,0
ds005473,sub-016,99,9.0,4.0,15.408627,7.3271484,2,2
ds005473,sub-016,100,1.0,1.5,-41.65501,23.127752,0,0
ds005473,sub-016,101,6.0,3.0,-38.54647,20.174538,0,0
ds005473,sub-016,102,0.0,1.0,-24.576357,18.53286,2,2
ds005473,sub-016,103,2.0,2.75,-70.84692,-5.4782605,0,0
ds005473,sub-016,104,3.0,1.75,13.825479,-52.87035,3,3
ds005473,sub-016,105,8.0,2.25,-32.1161,-39.17362,1,1
ds005473,sub-016,106,9.0,3.75,-2.8774335,-41.91118,1,1
ds005473,sub-016,107,1.0,1.25,-63.30429,-35.644913,1,1
ds005473,sub-016,108,4.0,3.5,-47.456554,16.793783,0,0
ds005473,sub-016,109,6.0,2.0,-40.143253,-29.935574,1,1
ds005473,sub-016,110,3.0,1.5,-51.989117,18.417288,0,0
ds005473,sub-016,111,10.0,3.75,49.83459,-24.756638,3,3
ds005473,sub-016,112,7.0,3.5,-64.74859,-10.997665,0,0
ds005473,sub-016,113,3.0,1.25,-49.689327,20.842669,0,0
ds005473,sub-016,114,5.0,3.25,-38.49133,13.431267,0,0
ds005473,sub-016,115,2.0,2.5,-76.633095,-4.038692,0,0
ds005473,sub-016,116,5.0,2.75,-51.128597,4.206193,0,0
ds005473,sub-016,117,0.0,1.0,-75.20142,17.747826,0,0
ds005473,sub-016,118,8.0,3.75,-32.603455,-45.88338,1,1
ds005473,sub-016,119,4.0,2.0,-55.17005,21.44236,0,0
ds005473,sub-016,120,9.0,3.0,-77.54077,-6.6940684,0,0
ds005473,sub-016,121,3.0,1.5,-53.356537,-25.994797,1,1
ds005473,sub-016,122,1.0,1.0,-56.2128,-4.349317,0,0
ds005473,sub-016,123,10.0,4.0,17.693588,-32.836906,3,3
ds005473,sub-016,124,6.0,2.75,-49.64548,24.83181,0,0
ds005473,sub-016,125,4.0,2.5,-74.65264,-0.8896484,0,0
ds005473,sub-016,126,3.0,2.5,-41.402557,30.04749,0,0
ds005473,sub-016,127,2.0,2.25,-45.160683,26.160133,0,0
ds005473,sub-016,128,4.0,3.0,-62.0375,2.6010082,0,0
ds005473,sub-017,0,4.0,1.5,-54.757042,-53.4311,1,1
ds005473,sub-017,1,4.6,1.75,-11.502636,57.876022,2,2
ds005473,sub-017,2,9.0,3.5,62.03483,24.913475,4,4
ds005473,sub-017,3,5.0,1.75,18.477549,19.83512,2,2
ds005473,sub-017,4,4.9,2.75,-16.269514,65.24421,2,2
ds005473,sub-017,5,2.0,1.75,-80.742,-3.8541873,0,0
ds005473,sub-017,6,9.4,4.0,14.096051,53.12972,2,2
ds005473,sub-017,7,4.5,2.25,-26.024353,47.390568,2,2
ds005473,sub-017,8,6.9,3.25,74.207275,-8.723172,4,4
ds005473,sub-017,9,1.5,2.0,-29.592928,59.405415,2,2
ds005473,sub-017,10,5.6,2.5,-25.262304,-9.426612,1,1
ds005473,sub-017,11,7.3,3.5,55.744396,8.172325,4,4
ds005473,sub-017,12,1.0,1.25,-59.473545,-37.476036,1,1
ds005473,sub-017,13,4.2,3.0,-35.87485,-40.737167,1,1
ds005473,sub-017,14,2.0,2.0,-24.626846,1.417002,0,0
ds005473,sub-017,15,4.2,2.5,-5.685279,-24.96985,1,1
ds005473,sub-017,16,2.3,1.75,-68.36165,3.5404983,0,0
ds005473,sub-017,17,3.9,3.25,19.905634,-1.492995,3,3
ds005473,sub-017,18,2.5,2.25,-56.026974,-33.145294,1,1
ds005473,sub-017,19,1.3,1.25,-65.89032,27.352179,0,0
ds005473,sub-017,20,3.0,3.25,-46.362617,-16.681046,1,1
ds005473,sub-017,21,2.3,2.0,-53.324303,-26.116257,1,1
ds005473,sub-017,22,8.3,3.5,16.152788,48.791744,2,2
ds005473,sub-017,23,2.0,1.25,-48.86018,-5.7525334,0,0
ds005473,sub-017,24,7.9,3.25,13.209602,54.094948,2,2
ds005473,sub-017,25,1.2,1.0,-54.663486,-45.295914,1,1
ds005473,sub-017,26,8.9,3.75,53.854168,26.193388,4,4
ds005473,sub-017,27,3.4,1.5,-11.81838,-6.955904,1,1
ds005473,sub-017,28,4.5,2.75,-13.886474,26.204569,2,2
ds005473,sub-017,29,1.0,1.0,-15.91018,65.720436,2,2
ds005473,sub-017,30,1.5,1.5,-52.822056,1.4625273,0,0
ds005473,sub-017,31,5.6,3.0,-41.12701,-6.4662538,0,0
ds005473,sub-017,32,1.0,1.0,-55.268604,10.197488,0,0
ds005473,sub-017,33,4.5,2.75,-56.042362,5.6720037,0,0
ds005473,sub-017,34,3.2,1.75,-18.135754,-48.027786,1,1
ds005473,sub-017,35,1.3,2.25,-46.40496,-2.2911544,0,0
ds005473,sub-017,36,2.0,1.25,-69.86334,-5.7207756,0,0
ds005473,sub-017,37,7.3,3.5,21.06079,27.076538,2,2
ds005473,sub-017,38,2.5,2.0,-66.848976,-5.207469,0,0
ds005473,sub-017,39,2.8,1.5,-31.809772,-38.85241,1,1
ds005473,sub-017,40,7.0,3.75,14.026332,59.18043,2,2
ds005473,sub-017,41,5.3,2.25,-53.51156,27.769112,0,0
ds005473,sub-017,42,7.8,3.5,20.4664,46.608723,2,2
ds005473,sub-017,43,3.2,1.25,-45.753143,-3.0568492,0,0
ds005473,sub-017,44,4.6,3.25,0.6861767,13.526197,2,2
ds005473,sub-017,45,4.0,2.5,-54.311066,5.503218,0,0
ds005473,sub-017,46,5.2,2.75,-19.782417,6.118901,0,0
ds005473,sub-017,47,3.2,1.0,-53.74456,22.063747,0,0
ds005473,sub-017,48,5.0,2.0,-26.023819,50.410793,2,2
ds005473,sub-017,49,5.3,3.0,-44.863865,19.058195,0,0
ds005473,sub-017,50,3.8,1.5,-52.42502,12.285225,0,0
ds005473,sub-017,51,1.8,1.0,-53.005695,15.676774,0,0
ds005473,sub-017,52,8.2,4.0,61.515312,-10.081399,4,4
ds005473,sub-017,53,4.3,2.75,-63.329964,-40.591995,1,1
ds005473,sub-017,54,4.2,2.5,-41.228348,-36.967022,1,1
ds005473,sub-017,55,6.0,2.5,22.638557,8.617775,3,3
ds005473,sub-017,56,3.9,2.25,-26.067713,-36.778885,1,1
ds005473,sub-017,57,4.1,3.0,-59.77,0.3627284,0,0
ds005473,sub-017,58,6.8,3.0,21.889673,45.329666,2,2
ds005473,sub-017,59,3.5,1.5,-7.1487737,-10.05952,3,3
ds005473,sub-017,60,3.2,1.75,-57.396812,-0.7982512,0,0
ds005473,sub-017,61,6.7,3.5,17.336588,47.785217,2,2
ds005473,sub-017,62,3.5,1.75,-71.88858,3.7815592,0,0
ds005473,sub-017,63,7.0,2.75,-5.3699303,53.91246,2,2
ds005473,sub-017,64,3.7,1.75,-64.69815,1.8153692,0,0
ds005473,sub-017,65,3.5,2.25,-54.164013,2.395681,0,0
ds005473,sub-017,66,5.2,3.25,25.625286,-35.934555,3,3
ds005473,sub-017,67,3.3,2.0,-63.980213,-2.3906457,0,0
ds005473,sub-017,68,4.5,2.5,11.06783,-0.6507714,3,3
ds005473,sub-017,69,5.3,3.5,15.42442,16.175135,2,2
ds005473,sub-017,70,2.0,1.25,-56.49542,-32.402466,1,1
ds005473,sub-017,71,4.6,3.0,14.325089,19.101873,2,2
ds005473,sub-017,72,3.9,2.0,-37.93258,-11.908727,1,1
ds005473,sub-017,73,5.3,2.5,-8.363146,49.570408,2,2
ds005473,sub-017,74,7.9,3.75,15.030358,51.09633,2,2
ds005473,sub-017,75,1.2,1.75,-23.217474,32.65475,2,2
ds005473,sub-017,76,4.5,3.25,6.858956,-34.147785,3,3
ds005473,sub-017,77,4.3,2.25,-52.440807,-55.123837,1,1
ds005473,sub-017,78,1.7,1.25,-17.136086,2.769378,2,2
ds005473,sub-017,79,7.5,3.25,2.554273,41.909573,2,2
ds005473,sub-017,80,2.0,2.0,-55.780148,-13.01772,0,0
ds005473,sub-017,81,7.6,3.5,33.098648,16.31651,4,4
ds005473,sub-017,82,1.5,1.25,-14.413996,44.471443,2,2
ds005473,sub-017,83,4.7,3.25,-28.80495,47.49284,2,2
ds005473,sub-017,84,1.8,1.0,-48.166676,-53.626194,1,1
ds005473,sub-017,85,2.2,1.5,-49.556263,-40.677128,1,1
ds005473,sub-017,86,4.3,2.75,-72.12546,-14.687876,0,0
ds005473,sub-017,87,1.2,1.0,-71.590805,14.492006,0,0
ds005473,sub-017,88,2.3,1.5,-53.77978,-3.2821856,0,0
ds005473,sub-017,89,4.0,3.0,17.262133,23.213911,2,2
ds005473,sub-017,90,1.7,1.0,-55.91353,29.956762,0,0
ds005473,sub-017,91,4.6,2.75,24.353369,33.406116,2,2
ds005473,sub-017,92,1.2,1.75,-50.25646,21.137424,0,0
ds005473,sub-017,93,1.3,2.25,-53.568985,-50.015057,1,1
ds005473,sub-017,94,6.3,3.75,63.374527,0.04926436,4,4
ds005473,sub-017,95,2.3,1.25,-30.982964,-47.409042,1,1
ds005473,sub-017,96,5.2,3.5,14.764621,-35.998695,3,3
ds005473,sub-017,97,1.5,2.0,4.0440884,0.16466771,3,3
ds005473,sub-017,98,1.0,1.5,-79.33235,-4.1469755,0,0
ds005473,sub-017,99,6.8,3.75,55.938046,-5.3509336,4,4
ds005473,sub-017,100,4.2,2.25,-9.3381195,-39.891052,1,1
ds005473,sub-017,101,5.7,3.5,0.21560395,54.115612,2,2
ds005473,sub-017,102,3.9,1.25,-53.513237,-23.624031,1,1
ds005473,sub-017,103,6.7,3.25,37.237392,3.635978,4,4
ds005473,sub-017,104,4.0,2.5,-61.642567,-28.91268,1,1
ds005473,sub-017,105,4.2,2.75,-59.633186,-4.6370864,0,0
ds005473,sub-017,106,3.7,1.0,47.844257,-40.32787,3,3
ds005473,sub-017,107,3.3,2.0,-69.09398,1.0848359,0,0
ds005473,sub-017,108,3.2,3.0,-42.617233,16.435293,0,0
ds005473,sub-017,109,2.9,1.5,-17.992073,-47.63137,1,1
ds005473,sub-017,110,2.1,1.0,-40.1454,-35.285053,1,1
ds005473,sub-017,111,3.2,2.75,-53.17609,15.631672,0,0
ds005473,sub-017,112,3.8,2.5,-43.596462,-0.3001865,0,0
ds005473,sub-017,113,5.8,2.5,-23.604881,-36.352943,1,1
ds005473,sub-017,114,4.3,2.25,-20.336597,35.594288,2,2
ds005473,sub-017,115,4.6,3.0,-56.69757,14.430008,0,0
ds005473,sub-018,0,8.0,3.0,53.466347,22.4494,4,4
ds005473,sub-018,1,5.0,1.5,-60.429123,-8.606025,0,0
ds005473,sub-018,2,10.0,4.0,62.059452,5.091059,4,4
ds005473,sub-018,3,4.0,1.75,-0.067223765,-31.72818,3,3
ds005473,sub-018,4,10.0,3.5,63.729126,33.318268,4,4
ds005473,sub-018,5,6.0,1.75,31.177925,-18.444323,3,3
ds005473,sub-018,6,7.0,2.75,23.268524,4.404684,3,3
ds005473,sub-018,7,5.0,1.75,-61.08209,20.815105,0,0
ds005473,sub-018,8,10.0,4.0,81.96351,12.382641,4,4
ds005473,sub-018,9,6.0,2.25,-19.084278,-20.096394,1,1
ds005473,sub-018,10,7.0,3.25,21.952864,2.378633,3,3
ds005473,sub-018,11,5.0,2.0,-24.483519,-25.407791,1,1
ds005473,sub-018,12,9.0,4.0,67.55889,32.87486,4,4
ds005473,sub-018,13,8.0,3.5,12.760884,11.827934,2,2
